,Endothelial_Sham,Endothelial_MCAO,Astrocyte_Sham,Astrocyte_MCAO,Microglia_Sham,Microglia_MCAO,Oligodendrocyte_Sham,Oligodendrocyte_MCAO,Pericyte_Sham,Pericyte_MCAO
BC055402,0.00012040868,0.0003735626,0.0017290513,0.0022631243,0.00014565323,0.0005651443,0.002096134,0.0013674272,0.0,0.0
4930558J18RIK,4.4466415e-05,0.0,0.0002399479,0.00026764986,0.0,0.0,0.0,0.0,0.0,0.0
1700066M21RIK,0.023929676,0.018638449,0.039629955,0.02066164,0.020777643,0.017968146,0.15677667,0.075925395,0.015329464,0.013047505
TYW5,0.06664796,0.0783393,0.07706554,0.073391326,0.039148085,0.05956251,0.113218285,0.09921037,0.0645261,0.087176934
9430016H08RIK,0.109897986,0.11974441,0.118722126,0.1356749,0.11304461,0.15283182,0.09064284,0.100011185,0.12783068,0.12921196
SPATS2L,0.01644098,0.014370158,0.10438013,0.06008668,0.012054609,0.010467057,0.023208175,0.025710035,0.11817936,0.08516871
KCTD18,0.06292364,0.055577833,0.039505295,0.034890667,0.046019956,0.03485873,0.07189343,0.054584377,0.037323114,0.041881196
SGOL2A,0.0025087947,0.0022471827,0.0054846867,0.0039834,0.0008399022,0.004246249,0.0,0.003581082,0.0014578083,0.0018227757
AOX1,0.015138433,0.017273411,0.09770638,0.05137514,0.0030896065,0.008175594,0.0072122877,0.009825088,0.016359856,0.0117124375
AOX3,0.00076551246,0.00094971264,0.0011229152,0.0018537947,0.00063309143,0.0006359001,0.0,0.0,0.044013377,0.03291026
AOX4,0.0,0.00013047711,0.0,0.0004469091,0.0,0.00013071713,0.0,0.0,0.0,0.0
AOX2,0.0,0.00013234669,0.0003987136,0.00042934518,0.00046274086,0.0,0.0018741176,0.0,0.0,0.0
BZW1,0.5554774,0.62466407,0.35572046,0.49689102,0.4682915,0.6604027,0.6184202,0.71581167,0.39072463,0.44474012
CLK1,0.47555757,0.4690257,0.3309669,0.37273696,0.6331842,0.5112926,0.35584044,0.3517691,0.42386535,0.44380572
PPIL3,0.09738136,0.10584855,0.13707517,0.1164341,0.11181723,0.1436976,0.1666633,0.11670863,0.11979447,0.1062879
NIF3L1,0.04781962,0.061369117,0.045615766,0.06421584,0.045149747,0.09961839,0.0805135,0.07290419,0.03818546,0.053730823
ORC2,0.06275862,0.058488436,0.050362535,0.049160566,0.054152608,0.09283866,0.11697378,0.08263528,0.08115291,0.067540705
GM15834,0.00087090075,0.0013361669,0.0027289425,0.002313725,0.0017037094,0.0019952073,0.0020861214,0.0,0.00078701315,0.0009776454
FAM126B,0.08320698,0.07831225,0.08458373,0.05566,0.06291839,0.046530478,0.057695054,0.068289146,0.110512495,0.08086669
NDUFB3,0.6671113,0.6384698,0.938371,0.7577862,0.48498932,0.47013482,0.8860463,0.6526748,0.79335004,0.65350986
ALS2CR12,0.00010469592,0.00055274396,0.0033975237,0.0016454353,0.00020947588,0.0003344633,0.0,0.0010428282,0.0,0.00059178146
CFLAR,0.187761,0.2793679,0.17229448,0.24550524,0.3550856,0.37398106,0.105423346,0.11212711,0.19093053,0.23853372
CASP8,0.29355454,0.34075546,0.13261983,0.24294737,0.55625045,0.39015034,0.050237525,0.06032292,0.08276199,0.12397633
TRAK2,0.048432022,0.07153483,0.03632072,0.038591772,0.015150763,0.030153517,0.028542308,0.027677799,0.11382895,0.095256366
STRADB,0.048194274,0.042157095,0.060325913,0.04159521,0.08129861,0.049795486,0.07226924,0.047953498,0.079839125,0.051045623
TMEM237,0.15045184,0.16399495,0.5128658,0.3409718,0.093764886,0.1321299,0.28813115,0.23024294,0.11268071,0.12788728
G730003C15RIK,0.009100485,0.009193153,0.0065247808,0.0068050814,0.005684938,0.0027566713,0.0,0.0029501554,0.007957183,0.01454125
MPP4,0.00038545064,0.0005125714,0.0019208913,0.001074665,0.00044359162,0.0,0.0,0.0010262765,0.0008085359,0.00053555024
ALS2,0.019750483,0.018932056,0.018942263,0.015290087,0.018574432,0.01790936,0.03252556,0.013692055,0.022358514,0.015946224
CDK15,0.0009991499,0.0003961567,0.0033291648,0.0023867348,0.0010666491,0.0011300762,0.0021172937,0.0033675071,0.17570658,0.08288688
FZD7,0.0033226928,0.0048100487,0.03241604,0.022373298,0.019092109,0.013846778,0.023306392,0.018569456,0.049219765,0.042655837
GM973,0.0028253514,0.0052702916,0.09915399,0.057114508,0.0024748866,0.0036321094,0.0032421574,0.0060518663,0.00778589,0.004473381
GM28411,0.0,0.0,0.00059730303,0.00010732171,0.0,0.0,0.0,0.0,0.0,0.0
SUMO1,1.0731219,0.89866304,0.9462592,0.8501983,0.69765437,0.62927413,0.98951685,0.85373896,0.9657632,0.8273158
NOP58,0.09003399,0.19009705,0.07581418,0.17202665,0.12375397,0.38709456,0.059069574,0.14202638,0.10351806,0.16590577
BMPR2,0.58021605,0.51320726,0.14615978,0.15207185,0.17383817,0.15281719,0.15560457,0.14916351,0.24691854,0.24337846
FAM117B,0.09628266,0.10172509,0.04180703,0.045969203,0.08427783,0.047759473,0.0643641,0.08632956,0.05793914,0.052119005
ICA1L,0.023636304,0.067676604,0.0047066985,0.00962648,0.0016284062,0.0068290336,0.0,0.005053724,0.003089535,0.014313815
WDR12,0.051315352,0.11610554,0.07662097,0.11001117,0.10065495,0.2575677,0.076445736,0.13751498,0.049468726,0.08153115
CARF,0.038831208,0.0371109,0.032838557,0.021179548,0.035756662,0.021363158,0.06005645,0.053184588,0.035822913,0.037542664
NBEAL1,0.28719673,0.2944137,0.15616143,0.17132525,0.11256141,0.11693918,0.1625281,0.17317028,0.52831614,0.50300163
CYP20A1,0.1153282,0.16444519,0.15136749,0.15563512,0.17312574,0.29641372,0.4416262,0.38929385,0.21074392,0.23753698
ABI2,0.065888144,0.07019382,0.09962047,0.06795572,0.070120886,0.061463516,0.15120028,0.12057665,0.19505502,0.15309058
RAPH1,0.08810316,0.09766333,0.05807909,0.060739223,0.07509803,0.07158125,0.02289,0.047930673,0.16288836,0.25569203
CD28,0.0026705486,0.013378627,0.0012115161,0.0011806856,0.015779776,0.004885234,0.004844443,0.0020562327,0.0006412959,0.0011317665
CTLA4,0.0005106067,0.002873609,0.00026810452,0.0009382023,0.00068678963,9.240983e-05,0.0,0.0,0.0,0.0
ICOS,0.0018539478,0.0058828397,0.0,0.0018767362,0.010458059,0.0033266176,0.0,0.0018595716,0.0015047665,0.00070603116
9530026F06RIK,0.0,0.0,0.0,0.0005714494,0.0,0.0,0.0,0.0,0.0,0.0
PARD3B,0.041839335,0.033953983,0.035990745,0.027632756,0.020979345,0.013047446,0.0075272443,0.0080150245,0.08300904,0.056005094
PARD3BOS1,0.00031783144,0.00051694346,0.00048691372,0.0,0.00045012066,0.00024639224,0.0,0.0,0.0,0.0013339482
PARD3BOS3,0.0,0.0,0.00031561035,0.0,0.00037967827,0.0,0.0,0.0,0.0,0.0
GM29084,0.0002198179,0.0,0.0,0.0,0.0004995538,0.0,0.0018473798,0.0,0.0,0.0
NRP2,0.07796649,0.080192514,0.029701462,0.05729758,0.06736639,0.20806085,0.02332062,0.049456045,0.040438473,0.053907886
GM29083,0.0,0.0,0.0017497663,0.0005552723,0.0,0.00024570225,0.0058863107,0.0053679077,0.0,0.000471031
INO80D,0.14718305,0.12935962,0.11990225,0.08908143,0.13824719,0.10219903,0.14728765,0.11508387,0.15495189,0.14488085
INO80DOS,0.0047566993,0.005916543,0.0078396555,0.0059317388,0.0045240913,0.0035810063,0.009358751,0.008510574,0.008653853,0.009448671
GM20342,0.04054804,0.033312634,0.06693648,0.052167237,0.04894504,0.028404519,0.08599403,0.06125114,0.037481558,0.043097
NDUFS1,0.13617352,0.15590745,0.28956407,0.22163251,0.13418342,0.17420271,0.29284406,0.2627417,0.23375738,0.2452904
EEF1B2,0.6493036,0.6705848,0.57851946,0.6030566,0.5826707,0.8245919,0.5609832,0.59556335,0.7239225,0.5832745
GPR1,0.0035032744,0.0047736876,0.0,0.0010056944,0.00022944168,0.00018197982,0.0,0.0,0.00058657746,0.0
ZDBF2,6.358843e-05,0.00075453066,0.0033406762,0.0026811366,0.00016646506,0.000539187,0.0,0.0,0.0,0.0
ADAM23,0.004067346,0.0029289206,0.04835991,0.03059929,0.0019525071,0.0025458534,0.008543349,0.017083276,0.0033001234,0.003567984
MDH1B,0.00089617947,0.0008920106,0.018786745,0.010935173,0.00034207213,0.0006743632,0.0,0.001983058,0.00089754694,0.0
FASTKD2,0.022324452,0.034423683,0.03626066,0.04394683,0.064914025,0.10430393,0.046254106,0.046129256,0.032892834,0.042024937
GM13749,0.0,0.0001363279,0.0,0.0,0.0,0.0,0.0,0.0,0.00281701,0.0
KLF7,0.6462838,0.64835805,0.20166434,0.2643035,0.27407956,0.26198667,0.5351693,0.4033346,0.68089575,0.59856415
GM26649,0.0065184543,0.005648084,0.0042117396,0.0054394254,0.0042774025,0.0062867627,0.0,0.0059554456,0.0022087034,0.002011973
GM28981,0.0,0.0,0.0009189541,0.00028766124,0.00023435736,0.00020007373,0.0,0.0,0.0,0.0
CREB1,0.12557186,0.111800864,0.0705313,0.080106884,0.14726098,0.086430706,0.10448485,0.074459344,0.14261007,0.117358014
METTL21A,0.031864297,0.028897619,0.08608973,0.060175717,0.10685591,0.06340462,0.048230484,0.04495979,0.08390827,0.06507645
CCNYL1,0.029535849,0.028221926,0.011261735,0.011612355,0.008562724,0.010716166,0.048660744,0.03690935,0.019194216,0.016925683
FZD5,0.004355637,0.0063471776,0.014576665,0.008260293,0.0064617107,0.007410542,0.007129923,0.009067389,0.016079668,0.011107754
PLEKHM3,0.01730205,0.022150857,0.032876927,0.03703482,0.056302406,0.049637683,0.062411018,0.051842645,0.04412869,0.034526706
AKR1CL,0.0,0.0,0.00050318724,0.00038011256,0.0,0.00014171757,0.0,0.0,0.0008113871,0.001676213
CRYGE,9.899289e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009774225,0.00053876155
D630023F18RIK,0.00019634794,0.00024245615,0.0,0.003296721,0.0,0.0018981125,0.0,0.00055510487,0.0,0.00057190144
IDH1,0.123168364,0.1275045,0.40370387,0.34497228,0.14884646,0.15125069,0.3723809,0.31196,0.20589167,0.1998092
PIKFYVE,0.03799328,0.043669175,0.05032523,0.047809407,0.043089155,0.049063217,0.07161705,0.06773547,0.04835051,0.048036598
MAP2,0.011576997,0.020116456,0.18619287,0.11886924,0.00861805,0.014342903,0.03899721,0.054590523,0.10757374,0.078160435
GM10558,0.0,0.00023148148,0.00047474034,0.0005182882,0.0,0.0008905787,0.0,0.0,0.0,0.000718887
UNC80,0.0009510292,0.0013323481,0.016306669,0.0088899,0.0,0.0003033816,0.0,0.0024537551,0.0,0.00096108747
RPE,0.108904116,0.10682893,0.100170664,0.10109697,0.062094443,0.09078662,0.13478766,0.12408111,0.077994056,0.08050015
KANSL1L,0.063907094,0.10916159,0.053614315,0.05200349,0.07640522,0.05849846,0.043786246,0.052620016,0.079241335,0.06705157
ACADL,0.33735088,0.50906175,0.34120157,0.37277314,0.13842334,0.23244934,0.14786062,0.23212942,0.30121875,0.4305079
MYL1,0.0005514431,0.0011745119,0.0013507823,0.0020327857,0.000468229,0.000892664,0.0,0.007062039,0.039131813,0.02620822
LANCL1,0.09644721,0.0861265,0.10142877,0.08491299,0.0773988,0.07081887,0.3048268,0.24822451,0.14707296,0.124004066
CPS1,0.0,0.0,0.0,0.00066758844,0.0,0.0,0.0,0.0,0.0,0.0
ERBB4,0.0013131127,0.0013695192,0.006430858,0.0063559054,0.0013972182,0.0007851301,0.08277245,0.04866467,0.0021250888,0.0
GM28497,0.0,0.0,0.0004560352,0.00034594664,0.0,0.0,0.003477252,0.0,0.0,0.0
IKZF2,0.023121372,0.020414181,0.06053311,0.04268858,0.05213735,0.034662183,0.15603165,0.19305557,0.03757722,0.029334951
SPAG16,0.0019753953,0.0016368483,0.072146736,0.026114414,0.0015734542,0.0010519909,0.0026774127,0.0017910005,0.0015554675,0.0
BARD1,0.004163428,0.0033302729,0.0053642793,0.0035390279,0.0028225624,0.0059167612,0.0,0.0009650996,0.0013493823,0.003197848
ATIC,0.024504077,0.061512094,0.08032326,0.11090245,0.077925466,0.21023118,0.051924575,0.08479648,0.07364103,0.08772313
FN1,1.2854785,1.402126,0.21893536,0.54814875,0.14458758,0.29017845,0.19322641,0.27539325,0.28894204,0.37860614
APOL7D,0.007765578,0.004613741,0.0020961359,0.0032658842,0.00125677,0.0015663314,0.0,0.0,0.007063392,0.0024074481
GM8883,0.0,0.0,0.0,0.0011420825,0.0,0.0,0.0,0.0,0.0,0.0
GM28818,0.0,0.0,0.0,0.00037838664,0.0,0.0,0.0,0.0,0.0,0.0
4933417E11RIK,0.0,0.00012714528,0.0,0.0010774639,0.0,0.00019753398,0.0,0.0,0.0,0.0
GM4319,0.0,0.0,0.0,0.00083891687,0.0,0.00040405773,0.0019690527,0.0,0.0,0.0
MREG,0.00078664353,0.00014921406,0.002530958,0.013011169,0.00022036099,0.0004672472,0.002293085,0.004458959,0.0007270409,0.0
D230017M19RIK,0.006479608,0.004641114,0.011580152,0.0053402875,0.014442959,0.0051622605,0.0037028375,0.0038149059,0.018004214,0.006373893
PECR,0.025365224,0.029468922,0.06593665,0.04468323,0.18138342,0.09805385,0.107939914,0.07521082,0.039626922,0.024845276
TMEM169,0.00024235326,0.00014989477,0.0029446366,0.0013524175,0.00016965005,0.0004686921,0.036465023,0.0025168934,0.0,0.0005684266
XRCC5,0.01304264,0.016947145,0.099425614,0.05460463,0.038268387,0.03789368,0.04044289,0.04019091,0.033227615,0.027595362
MARCH4,0.0,0.000114359435,0.006685735,0.003513306,0.0,0.00094256364,0.0,0.0,0.0,0.000511435
SMARCAL1,0.023559544,0.021400522,0.028640656,0.021582935,0.035269767,0.02856111,0.028854793,0.03455336,0.020189308,0.015402356
RPL37A,3.1794765,2.9569418,2.4404526,2.4717705,2.83444,2.9399107,2.209827,2.125031,3.0866053,2.6064396
IGFBP2,0.072014995,0.0917766,1.3583269,0.94943434,0.07523396,0.085890144,0.07647215,0.10158217,0.30651847,0.21803087
IGFBP5,0.008334389,0.015227304,0.16276267,0.10897948,0.0062613045,0.011990618,0.014877357,0.013948412,0.12617956,0.07412326
6030407O03RIK,0.0,8.433948e-05,0.0056746653,0.00093480654,0.0,0.00035691535,0.0009223652,0.0013176678,0.0006151911,0.0016920338
GM29183,0.0,0.0,0.00080081116,8.121721e-05,0.00013728996,0.0,0.0,0.0,0.0,0.0
TNS1,0.5534001,0.51152706,0.15123853,0.15552525,0.15688337,0.12509164,0.1268736,0.1251411,1.346507,1.0559343
RUFY4,0.0001025107,0.0004472662,0.005422842,0.009215709,0.0002451205,0.0012744819,0.0,0.0,0.0,0.0
CXCR2,0.0015896213,0.006162628,0.070218876,0.10911704,0.0055057,0.018254241,0.0,0.0073577147,0.001782527,0.0057289493
CXCR1,0.0,0.00026020396,0.0024156389,0.0049706,0.0,0.0001573142,0.0,0.0,0.0,0.0
ARPC2,1.4660093,1.6995133,0.9665832,1.5236868,1.6793013,2.0845869,0.9261393,0.92821443,1.4629269,1.5358956
GPBAR1,0.0,0.00014377783,0.0,0.00021682808,0.0,0.00012526446,0.0,0.0,0.0034573537,0.0015489336
AAMP,0.63104314,0.60872525,0.70423746,0.6178587,0.62881696,0.57880527,0.97147304,0.92403406,0.7665163,0.6838049
PNKD,0.68163025,0.5361349,0.637531,0.48312244,0.3096571,0.25092766,0.9945657,0.83174676,0.65483767,0.51423085
TMBIM1,0.20623107,0.27129656,0.24217695,0.26966363,0.1567192,0.29154542,1.1594429,1.0014684,0.3298335,0.38139445
CATIP,0.02192716,0.008376615,0.068452425,0.032919366,0.1181216,0.042758208,0.0012325263,0.00757963,0.024479877,0.0064192126
SLC11A1,0.028464483,0.06452797,0.040571295,0.23569104,0.49083272,0.6573319,0.025097119,0.0716545,0.08576808,0.09552638
CTDSP1,0.2988866,0.2406421,0.14007361,0.13255006,0.11602987,0.09203771,0.14866918,0.13362646,0.28879902,0.21557291
VIL1,0.05556131,0.058593187,0.0052320547,0.004488169,0.004524196,0.0055520902,0.0075762384,0.006127899,0.006469229,0.0072204378
USP37,0.058606163,0.07390655,0.046248864,0.053845197,0.04914118,0.06279471,0.056569833,0.07360753,0.06935886,0.05593031
RQCD1,0.041657902,0.047252465,0.03801234,0.04026386,0.039025754,0.05561033,0.03870224,0.04452578,0.04705767,0.04250405
PLCD4,0.014214004,0.020181986,0.24590415,0.1525834,0.015698839,0.01451567,0.020832991,0.014779592,0.012075479,0.011532384
ZFP142,0.026455235,0.02859642,0.029289048,0.025015077,0.024221588,0.024286319,0.021881962,0.037582017,0.04431991,0.024296863
BCS1L,0.04278311,0.042861767,0.062719665,0.04803922,0.046765782,0.0584452,0.06644879,0.052284475,0.04816478,0.03358151
RNF25,0.06368406,0.07096296,0.08220495,0.07272522,0.06459396,0.066943854,0.0756626,0.07870719,0.074708275,0.07083878
STK36,0.0036577052,0.003832284,0.02637373,0.010178374,0.0028455306,0.0035688928,0.0029255275,0.0029397216,0.00412511,0.0049135904
TTLL4,0.017285427,0.018107025,0.0365321,0.021272691,0.02299259,0.016979367,0.025496718,0.021136954,0.013383263,0.017882118
CYP27A1,0.010176314,0.006379553,0.025113806,0.025491722,0.12452361,0.043974277,0.10839614,0.10696833,0.024216207,0.01629862
PRKAG3,0.0,0.0,0.0008816554,0.00032576322,0.00024879814,0.0,0.0,0.000795845,0.0,0.0
WNT6,0.0006063585,0.0004615713,0.019143263,0.0064238636,0.0003568152,0.0009779136,0.0,0.0,0.013212487,0.0054462855
WNT10A,0.00059079216,0.00037497038,0.0008917713,0.0006903659,0.0,0.0,0.0,0.0,0.0,0.0
CDK5R2,0.0002438799,0.0004060327,0.0004287434,0.000789672,0.0001358986,0.0,0.0,0.0008484205,0.0,0.0
CCDC108,0.0032524068,0.0021576367,0.046824686,0.019237755,0.003855871,0.0027676304,0.008926527,0.0024803914,0.003657807,0.0021401774
IHH,0.00014191131,0.000198283,0.0003614641,0.0005128334,0.000414934,0.00025356136,0.0,0.0,0.0,0.00037817803
NHEJ1,0.018176364,0.01677843,0.026236854,0.020317765,0.017589882,0.019533815,0.02101874,0.016389856,0.031600565,0.037834127
