,S1,S2,S3,I1_3hr,I2_3hr,I3_3hr,I1_6hr,I2_6hr,I3_6hr,I1_12hr,I2_12hr,I3_12hr,I1_24hr,I2_24hr,I3_24hr,S1,S2,S3
PLEKHA3,4.3663633613958615,4.527382588515067,4.399251467284867,4.2679443450287335,4.534720336061858,4.659772748460208,4.420004175988315,4.3855885630926394,4.512217112052929,4.551819137790556,4.746786454853445,4.361252175873675,4.3370908552549325,4.438813560112463,4.654611181930426,4.3663633613958615,4.527382588515067,4.399251467284867
PLEKHA4,1.5713028795601964,2.0430536632508693,1.4300581946446962,1.5050810523517668,1.7638466445441363,1.6457172170966454,1.3767669939728948,1.440123811351411,1.451494019518727,1.4389576815443688,1.7770982216511142,1.9701035216726455,1.6975373372877507,1.9806879724225859,1.6544229735365275,1.5713028795601964,2.0430536632508693,1.4300581946446962
PLEKHA5,5.95387182945923,6.205619947338276,6.124063168004554,6.326591768634981,6.168696038758988,6.247791407718383,6.1296360568813455,6.146811855303535,6.209881623565631,6.260601592875697,6.2235121223135526,6.127803366155671,6.192316812662199,6.2102106197378975,6.394412339981885,5.95387182945923,6.205619947338276,6.124063168004554
PLEKHA6,6.632553957595371,6.545070673941277,6.697451216986155,6.303488596422603,6.4356383055071955,6.558154529165928,6.458362564196472,6.573085486890316,6.54218008415341,6.878956324255689,6.600827644305782,6.606983508817737,6.18670971029911,6.640655005303203,6.568777753371152,6.632553957595371,6.545070673941277,6.697451216986155
PLEKHA7,3.9891100091398095,4.1080448567997765,4.3422065757948385,4.256799051530392,4.323718806662725,4.244414607470387,4.162524720509867,4.348733067838888,4.502340037255136,3.614513465682344,4.131483651488153,4.1290213563820855,4.023778674840043,4.39824336993918,4.044890412605029,3.9891100091398095,4.1080448567997765,4.3422065757948385
PLEKHA8,3.6659402081489083,4.041240721549837,3.5258254568234824,3.86008687523251,3.889786506074322,3.880440761311076,3.6794295162967123,3.7599722053302274,3.6386372206023534,4.0209724721511915,4.021085658242723,3.6997197894945106,3.912066403320221,3.981323085448007,3.8324678651041557,3.6659402081489083,4.041240721549837,3.5258254568234824
PLEKHB1,6.559037847732807,6.667575736669124,6.615567731959461,6.366541794507527,7.018456770153315,6.443263814832241,6.358264929773996,6.640200856547698,6.905785889283312,6.396536441109106,6.559162403708229,6.417178671486746,6.492947047110178,6.523410659698377,6.276525010969084,6.559037847732807,6.667575736669124,6.615567731959461
PLEKHB2,7.74280794386107,7.781528088565128,7.6541162695341995,7.568278817396466,7.902256410814971,7.801255948554788,7.610415358628952,7.560259977884199,7.815373053485735,7.606228528466141,7.648633448002525,7.5553117790595365,7.124674575662273,7.482211335758848,7.402125065619262,7.74280794386107,7.781528088565128,7.6541162695341995
PLEKHD1,1.5933938547613706,1.508087435498789,1.382349282126448,1.2592004550502967,2.157342414600097,1.6457172170966454,1.5717200038940509,1.3682868962651027,2.0560383158962137,1.3823378241115178,0.9091829998091128,1.6172266806337883,1.7427031356905616,1.5181876066988222,1.7438789918634174,1.5933938547613706,1.508087435498789,1.382349282126448
PLEKHD1OS,0.18594585584000717,0.09887181000264846,0.0,0.08311589145506199,0.11358762535576959,0.08889226269511284,0.16016639829878865,0.24430800270882172,0.03173741035066748,0.029797595533912456,0.07264912858301324,0.18631860863364438,0.07255035492513627,0.16385686266315674,0.20991869678758157,0.18594585584000717,0.09887181000264846,0.0
PLEKHF1,2.0579486890794123,2.1923293663556414,2.034562061034248,1.328972764827038,1.8483224181443612,1.6890144466804824,1.6055126361322671,2.1202859445960605,2.1238682022864905,1.525166974491477,1.9890096182416892,1.71133280561486,1.731543554213605,1.742188281046439,1.9993548713098048,2.0579486890794123,2.1923293663556414,2.034562061034248
PLEKHF2,2.6907851987836753,3.11847545914553,2.9916087928707147,2.9506436042159976,3.495743299908716,2.909620998894802,3.70303419077659,3.6246945370412833,3.475125834491464,3.7392415159408694,3.2936117854006755,3.5321919328859446,3.0881440818576125,3.4572106491493484,3.298366839660945,2.6907851987836753,3.11847545914553,2.9916087928707147
PLEKHG1,3.833078057431392,3.8581223624065886,4.191179147981525,3.581487870444714,4.427592434917251,3.800442883358882,3.8698968023019162,4.069532261968776,4.0052328904515155,3.4116198561008138,3.5504748418642333,3.8838820278248853,4.140174117322393,3.997709570092729,4.017247695380715,3.833078057431392,3.8581223624065886,4.191179147981525
PLEKHG2,1.6365862002511185,2.0595143342165243,1.68727514647521,1.998131567870435,1.9963562985045396,2.3502665030901033,1.7023860099028596,2.3465028086543307,2.174504665705234,1.783104721614721,2.1571345364194268,2.442116426214791,2.901597743672951,2.2042477254232247,2.429065295424284,1.6365862002511185,2.0595143342165243,1.68727514647521
PLEKHG3,3.3365768058765437,3.3197889820605044,3.287627057126955,2.9726091370206134,3.293650061554494,2.7619969540032723,2.8384675642637553,2.992624987634408,3.4371163592637877,2.967929899190966,2.794787628754078,2.8578803204368963,3.2688299414464934,3.1696830879235685,2.917582854360985,3.3365768058765437,3.3197889820605044,3.287627057126955
PLEKHG4,1.2894842886802445,1.3159422969045225,1.7387012623088403,1.41169517926054,1.7016253989038068,1.8246170980105219,1.6385318167101015,1.6845017339096213,1.909989653576979,1.5866031659588438,1.6040790535084253,1.9358587408214687,1.4201613944962188,1.358179492719089,2.023374548550742,1.2894842886802445,1.3159422969045225,1.7387012623088403
PLEKHG5,6.168190451486365,5.918657543316756,6.122249009906058,5.602617174021371,5.701929963822305,6.067458009944875,5.828316058707635,6.177085586977226,6.079295832877296,6.001012280990897,6.036959750900688,6.005695315519054,5.384368788876546,5.863499606603833,6.32484190793722,6.168190451486365,5.918657543316756,6.122249009906058
PLEKHG6,0.24295817463178446,0.41254643426825705,0.49470800982100616,0.3070947136793063,0.21888120675814676,0.49885958158509014,0.24837163573439114,0.7975093303994154,0.462703278933658,0.4601030254016804,0.44522016051628954,0.35130377078293423,0.9473532433636348,0.7325117604065043,0.577483178233568,0.24295817463178446,0.41254643426825705,0.49470800982100616
PLEKHH1,4.450462435224696,4.5095215472765595,4.52906627713668,4.1880562685913985,4.659206589053511,3.7365323321899733,3.6607995391820682,4.2402283475667835,4.305432836060971,4.088009262298315,3.645823143806075,3.910577797299643,3.87451230460722,4.139833053402533,4.1631190128852475,4.450462435224696,4.5095215472765595,4.52906627713668
PLEKHH2,3.0475187128312538,2.965289944464142,3.113501835296848,3.1323709793523107,3.187390813102062,3.1140614869647236,3.4319565699835795,3.4160769081517564,3.1639491513216194,3.0754171875624206,3.0942890074557075,2.8161305473991685,3.2057131769327203,3.231032153524453,3.0790844865475493,3.0475187128312538,2.965289944464142,3.113501835296848
PLEKHH3,2.8368249467469475,3.198690002685201,2.82910192491151,3.235893425895102,3.5395951666485366,3.448148544325273,3.5465681817599473,4.201478723672589,3.7667510059650677,4.19215015529901,3.808877960188787,4.23667744892653,3.2336671252021127,3.642303560898128,3.883664734462538,2.8368249467469475,3.198690002685201,2.82910192491151
PLEKHJ1,3.5178743972322977,3.431505464640784,3.473659831129526,2.882666167627451,3.4772919334711085,3.4055213873221675,2.9213023873070125,3.159395427713483,3.570045001158442,3.0501957511654147,3.3384979837970445,3.2446091423592245,2.9262784260218724,3.384302354673725,3.113059062111361,3.5178743972322977,3.431505464640784,3.473659831129526
PLEKHM1,4.327352381267043,4.353067143730637,4.352559996395248,4.04248621954549,3.986152147946424,4.333517026384486,3.9856264678826383,4.098681536434973,4.158642291020245,4.298486627364419,4.234030956444018,4.317035632069012,4.377028130986841,4.60667988363668,4.476121034977085,4.327352381267043,4.353067143730637,4.352559996395248
PLEKHM2,6.334809385303885,6.43385792066639,6.4108502399402285,6.091504791691036,6.5679559334528985,6.450096338614689,6.1949107394230545,6.458837152485353,6.5272977413492725,6.229642290645291,6.494524222621277,6.225836446612413,6.327701502528624,6.408100698289518,6.529482613898037,6.334809385303885,6.43385792066639,6.4108502399402285
PLEKHM3,5.986582421056323,6.173369601949391,6.086719293793169,6.029987636379358,6.236877065080627,6.370883549599536,6.301410206621029,6.19484568801841,6.191119328387184,6.665697633867796,6.441930169322623,6.3750678316671765,5.883149904113484,6.663515994530233,6.4742778880432725,5.986582421056323,6.173369601949391,6.086719293793169
PLEKHN1,0.9389132236692426,1.2600666224820942,1.1551706435932576,1.2945083640791517,1.6365992185442217,1.4244712207981527,1.3636614581013287,1.0387350465373926,1.3033434646081832,1.1168025149813279,1.1464470631364674,1.6172266806337883,1.565505242881001,1.767892558700247,1.7146723225554419,0.9389132236692426,1.2600666224820942,1.1551706435932576
PLEKHO1,4.066167584781558,4.104082994649457,3.964251901190135,4.152416215942787,4.477516217433082,4.474227327216064,3.9856264678826383,4.13376744330718,4.292390832998653,3.9091870048731123,4.377152290143354,4.171949460334025,3.9071153125714106,4.3091409924974045,4.2334488534830905,4.066167584781558,4.104082994649457,3.964251901190135
PLEKHO2,2.5167666536178057,2.707741575302782,2.7869723813806826,3.298102582616599,3.754042029355683,3.7502244761843637,3.5083748278201843,3.6821155562182617,3.674263702235766,3.2213648270139243,3.6752834458066173,3.930280367419642,4.171480242923731,3.9195948489085297,3.048198193158777,2.5167666536178057,2.707741575302782,2.7869723813806826
PLEKHS1,0.2978028732257238,0.6484519058236631,0.8390358639597743,0.8484747094447154,0.5365845328128028,0.8177369932343148,0.902172769145466,0.8406196580093056,0.6378988949785753,1.1306191282537588,0.5507173251576741,0.905421058344672,0.7178023476058452,1.341157604826987,0.8523902033462286,0.2978028732257238,0.6484519058236631,0.8390358639597743
PLET1,0.2978028732257238,0.16121192692072667,0.3367991508974011,0.12294451936404979,0.02924626420548696,0.0,0.12952412886706743,0.21183934883142577,0.12296395536687652,0.17019857525088164,0.07264912858301324,0.18631860863364438,0.38895425549447776,0.0,0.4414786241846831,0.2978028732257238,0.16121192692072667,0.3367991508974011
PLG,0.06468171286244247,0.1303785636532166,0.0,0.04215641734214637,0.11358762535576959,0.08889226269511284,0.09821688037620313,0.03753774863106803,0.315759780493055,0.17019857525088164,0.14181462158383346,0.29837773961352543,0.14162631577357399,0.08425347682109022,0.09372802073433252,0.06468171286244247,0.1303785636532166,0.0
PLGRKT,2.9736479413049266,3.0083211728829653,2.679223934170942,2.8592761190863674,2.8074166185491607,2.748416609479069,2.3729548880295708,2.599613591396611,2.6841810023670343,2.56682938688674,3.0227487252990195,3.0260141099448257,2.876487480724073,3.04382621814683,3.0520953352383033,2.9736479413049266,3.0083211728829653,2.679223934170942
PLIN1,0.12658749996467972,0.033715786309081945,0.159457782405914,0.04215641734214637,0.16719479560776485,0.0,0.0,0.0,0.06279164114503179,0.0,0.0,0.12684644967126532,0.07255035492513627,0.08425347682109022,0.18173647973792417,0.12658749996467972,0.033715786309081945,0.159457782405914
PLIN2,2.2370094258710664,2.3478422679149737,1.971472735562983,2.2881737711894266,2.9248952669270603,2.5822982262462344,2.678328082470054,3.0068887192893907,3.178199547182577,2.9983902694723663,2.8054851961501157,3.5436074457352573,5.289582711119556,4.379607820594743,3.8050173395062994,2.2370094258710664,2.3478422679149737,1.971472735562983
PLIN3,3.3817033284884426,3.572943816525034,3.469860532082142,3.336722661283152,3.982418612313586,3.5218404348081958,3.219254286605052,3.6731996441083137,4.098097597526921,3.6218689390554912,3.5085354406532345,3.6264606460296807,3.321879068250155,3.367587684542464,3.1535255503927897,3.3817033284884426,3.572943816525034,3.469860532082142
PLIN4,4.426051195859703,4.837639149915026,4.510693057568412,3.5194229542217395,4.16148793269638,3.7671589164780297,3.853584025815702,4.609296785595986,5.045667101012963,4.763920903347976,4.783772752056399,5.0121416368576375,5.106253185787247,4.90915632314846,5.43067289925696,4.426051195859703,4.837639149915026,4.510693057568412
PLIN5,0.8862007336757616,1.274239728824528,1.1551706435932576,1.0684048496961582,1.377040055162622,1.4582319874584566,1.0567411813541778,1.308125375818416,1.596488257473299,1.031003122072416,0.9288854770677882,1.357480796417729,0.805558898702792,1.2345799065191194,1.7725060996995807,0.8862007336757616,1.274239728824528,1.1551706435932576
PLK-PS1,1.455469931523721,1.2600666224820942,1.6339479269281778,1.0886606794627693,1.3308073182897613,1.52347200936449,1.869319431385712,1.9923160370332447,1.909989653576979,2.082252348302992,1.8818960046747875,2.3734106751630137,1.4201613944962188,2.0451736846948187,2.323391361764036,1.455469931523721,1.2600666224820942,1.6339479269281778
PLK1,0.45083743379486535,0.6042562527953108,0.7415636065789563,0.3070947136793063,0.5767563339502219,0.3980944613911906,0.7290346912950356,0.39651865304307266,0.6171281026343425,0.5857830665651618,0.3313955625577782,0.6548039867298019,0.695003005822229,0.5068793553873804,1.0367576157201852,0.45083743379486535,0.6042562527953108,0.7415636065789563
PLK2,8.070573166740816,7.956246339683093,7.921182842366316,7.828842092502889,7.8191390548834185,7.982203664280925,8.413386065630723,8.359885413199603,7.841070694064886,8.03724988775141,7.97890218789372,7.932744339959435,7.396047617946279,8.07264217536404,8.285855433048809,8.070573166740816,7.956246339683093,7.921182842366316
PLK3,3.500443894880325,2.884443491139939,3.198605882805686,2.9834677508850107,3.5035793557705786,3.4854649549379335,4.270036595062022,4.369120001156897,3.9230009957088674,3.691102764740332,3.141492673561703,4.029015167955616,3.519732949422647,3.5490218877357393,3.536751021001824,3.500443894880325,2.884443491139939,3.198605882805686
PLK4,1.942217601925411,2.3809646837471994,2.190441864571957,2.4920241949443955,2.349299449163883,2.3412479204182928,2.516046339129748,2.642878770504575,2.4221039565986917,3.2116478882855954,2.653911426710357,3.0300777730580375,2.335871298444075,2.84081579776636,2.9965534136743583,1.942217601925411,2.3809646837471994,2.190441864571957
PLK5,3.6182536732453934,3.5084605734657823,3.6619220760056934,2.835500595431865,3.461286451763588,3.2503757352012457,3.2265116180156044,3.3354861611815587,3.4011190370915223,3.1687680638167466,2.5810709395649467,2.748685397311995,2.335871298444075,2.2776568823489947,2.7259708577206445,3.6182536732453934,3.5084605734657823,3.6619220760056934
PLLP,4.49221273521386,4.374605452781086,4.440602032982366,4.0320644277434585,4.849535963585396,4.022614520688181,3.989897430145407,4.049001349933239,4.284179301114369,3.856119620809427,3.808877960188787,3.5436074457352573,3.9071153125714106,3.720076339922638,3.5886527806221076,4.49221273521386,4.374605452781086,4.440602032982366
PLN,1.368471761227708,1.061900690812242,1.4610095850252829,1.662011764454848,1.3190138702717298,1.1424210685652767,1.2542970921268313,1.5085527363254476,1.1382197141357886,1.3707422323353788,1.2282310478044987,1.3831240216784684,1.9202914428236635,1.5181876066988222,2.062539479582513,1.368471761227708,1.061900690812242,1.4610095850252829
PLOD1,3.6763265174244943,3.8415610123830635,4.256590382222051,3.319685685779858,4.078232190093326,3.70875192451132,3.502408136609789,3.8284975366769842,4.235608092896531,3.9350062034735354,3.981539777021995,3.8428886677140017,4.228160705301313,4.076961263244147,3.6669809994725995,3.6763265174244943,3.8415610123830635,4.256590382222051
PLOD2,2.001243308815899,2.1235408274070005,2.443860528593798,2.6088316029710863,2.5238354846617184,2.755222760956396,2.6836110672210225,2.605874337924929,2.6072762161496432,2.5463593473083086,2.337485490421175,2.4175094273505513,2.681509603690943,2.911707831260603,2.6249335130604874,2.001243308815899,2.1235408274070005,2.443860528593798
PLOD3,3.9382322122809046,4.154757506015593,4.28281291013907,3.76574453703721,4.2572951378537605,4.1952105328355795,4.100678586688072,4.295500543861687,4.3485989731866015,4.331760651699977,4.41606394287812,4.331925563686229,4.855645882340558,4.726225201963983,4.236876932822639,3.9382322122809046,4.154757506015593,4.28281291013907
PLP1,8.416087755287625,8.409798681990868,8.821268586623862,8.307116246098106,8.864796747520293,7.886837957529437,8.167746883530691,8.370151338775505,8.401998581948805,8.1141304902795,7.968230578141117,7.980905240747566,7.958170212000303,8.021303797458932,8.08295960343379,8.416087755287625,8.409798681990868,8.821268586623862
PLP2,1.0548992998539353,1.1567535022836073,1.3660891506364907,1.2045635376534019,1.2585556736419163,1.4912207438609708,1.681413740938494,1.2770768941630393,1.439712915559687,1.4500198029773705,1.6989297431470325,1.6702637394671678,1.5780201073325684,1.8423667541506181,1.1860940090804901,1.0548992998539353,1.1567535022836073,1.3660891506364907
PLRG1,4.9461760782385635,4.875319042886824,4.737772686917774,4.745594549089865,4.880958954840603,4.661585248704827,4.820893643362369,4.797468003108823,4.694284262585634,4.956577310077662,4.905610640707165,4.5710272994698,4.726697620662024,4.978221157219868,5.15617138151839,4.9461760782385635,4.875319042886824,4.737772686917774
PLS1,2.982045087544771,3.1105981414009376,2.8757900876135585,2.9996039515406205,3.2226325313190194,2.6856716592500316,2.9078226698598355,3.07616571970271,3.024998147601211,3.214894145093703,2.9996447932402295,2.8301818097633307,2.8916060226783338,3.08530724321987,3.203439262431952,2.982045087544771,3.1105981414009376,2.8757900876135585
PLS3,7.0189206621443665,6.808756889143546,6.776090010344363,6.806415013693658,6.507541140488519,6.637194453440013,6.793744446140011,6.541997246612177,6.469808839489737,6.655280842168865,6.740816036150447,6.535174148979542,6.358858680670762,6.692326314556531,6.794048270814132,7.0189206621443665,6.808756889143546,6.776090010344363
PLSCR1,1.5375189251863108,1.0288447241984917,1.0774066404864737,1.1669544329258374,1.4652849483799435,1.7718954436623757,1.3636614581013287,1.5085527363254476,1.5313731846333622,1.4609977486455132,1.5542078435172886,1.9007812981280394,2.313593204900285,2.126902067544241,1.8640241747500415,1.5375189251863108,1.0288447241984917,1.0774066404864737
PLSCR2,1.2201882584186805,1.4960440161913544,1.2289565333135322,0.5601547861305868,0.6538923173758086,1.0346584312713056,1.2400246841500178,2.03005165043925,1.688961462354108,1.8762588420614277,1.3354583694481619,2.0281429585919803,1.8804297388540665,2.3560095532451655,2.2093609444728033,1.2201882584186805,1.4960440161913544,1.2289565333135322
PLSCR3,1.709194373062551,2.1391131160632018,2.190441864571957,2.019391064387679,1.9512286565671182,1.972122564974445,1.583072390390173,2.03005165043925,1.9685557353568328,2.0462583671826633,2.222453648138382,2.280950865766687,2.3505345062667042,2.2229531592237577,2.2093609444728033,1.709194373062551,2.1391131160632018,2.190441864571957
PLSCR4,1.1172173073359863,1.1870341208116029,1.1168125320579438,1.2945083640791517,1.182493941344074,1.1424210685652767,0.8085600789092026,1.5350406595521395,1.063420207235425,1.2868536717668608,1.0597467884864546,1.5733468871542675,1.6390160147562738,1.3750028846254108,1.3596504813413863,1.1172173073359863,1.1870341208116029,1.1168125320579438
PLTP,4.114707453047758,3.9820268643975636,4.223127420730077,4.166778062007315,4.190903996965798,3.8866529958128933,3.9266956755310845,3.939244203677158,3.972900383312248,2.9602132465632898,3.20346917106576,2.820829523888672,3.1606610331370195,3.011913506582246,2.538678102219761,4.114707453047758,3.9820268643975636,4.223127420730077
PLVAP,1.0548992998539353,1.2882749513590934,1.1551706435932576,1.4276853368497096,1.4218371027194014,1.299669407885049,1.5487436727569284,1.4260397424550837,1.5313731846333622,1.2868536717668608,1.041763485698896,1.2500913745137852,1.0764500867698166,1.7027522242537592,1.644132174506811,1.0548992998539353,1.2882749513590934,1.1551706435932576
PLXDC1,4.775528877029856,4.435780421630393,4.503277748216723,4.472551093635018,4.280284804518464,4.48245404892104,4.321777375840346,4.423299526336692,4.423783590556081,4.615842415777549,4.617684485064977,4.503947868865344,4.220198563897898,4.377522266262332,4.542727945704019,4.775528877029856,4.435780421630393,4.503277748216723
PLXDC2,5.445448770638063,5.618180608843005,5.536144492477107,5.736215760391108,5.723897525203749,5.48709204360682,5.744224972692853,5.556993272348239,5.3288077617992045,5.367994070915342,5.383658670805856,5.307421838928561,5.578262580745066,5.523059887614075,5.278477977558786,5.445448770638063,5.618180608843005,5.536144492477107
PLXNA1,7.075684510915382,7.165717820715586,7.35472790270486,6.6997562971533,6.90223552660363,6.97811310634576,6.832310330341168,6.866621721559089,6.935975770321425,7.062011664620196,6.986226480430737,6.9575623753172975,6.690654502346127,6.971057469010618,6.820278799230394,7.075684510915382,7.165717820715586,7.35472790270486
PLXNA2,8.03985815589864,8.145826973117797,8.26231212974304,7.97830808591675,7.954526082397252,8.09414160262917,7.9819118823354716,7.899973402826081,8.029704970785245,8.00620285612971,8.050909878021825,7.936673167983134,7.939499704434561,8.028133525173171,8.239506782560788,8.03985815589864,8.145826973117797,8.26231212974304
PLXNA3,4.27192940911417,4.765476629199708,4.90044289496874,4.447281777154241,4.79417470301158,4.508871458330748,4.646554344330351,4.473807305192283,4.835843147831372,4.2407347962862065,4.189805426677989,4.335213670791238,4.490606342845776,4.302560906828569,4.198712453820818,4.27192940911417,4.765476629199708,4.90044289496874
PLXNA4,7.872956121908133,7.917123470508385,8.06174645579661,7.755314039551907,7.788865136628368,7.8639963420419345,7.8335609005853994,7.667593435292092,7.844146220110886,7.701876330536195,7.734580469712272,7.634181039952055,7.530097790755416,7.55645141085662,7.828582306045135,7.872956121908133,7.917123470508385,8.06174645579661
PLXNA4OS1,0.831488981443025,0.9067929954652624,1.0572925781854747,0.9626266054220058,1.3541088761150601,1.4414503570981994,1.4153840831824425,1.0387350465373926,1.1813059852505394,0.9239952211006139,0.741055112407759,1.0404714716185601,1.1284264634807855,1.5029621405071196,1.3596504813413863,0.831488981443025,0.9067929954652624,1.0572925781854747
PLXNA4OS2,1.657706936363894,1.8857910982752462,2.4282827759443752,2.4456623182550206,1.888775014604593,2.2283841311269965,2.0682289995399707,2.03005165043925,1.9685557353568328,1.3234047775368862,1.6874088757290926,2.1600773804665563,2.6343545110566056,2.3728581207492594,2.4528439107098445,1.657706936363894,1.8857910982752462,2.4282827759443752
PLXNB1,6.099906549705774,6.443296865536196,6.527385423606567,6.132935522220924,6.560462744545841,6.367000816371654,6.196759410366138,6.233771492549225,6.493507441707004,6.186888639748461,6.27973654358824,6.388582550550701,6.420527783959173,6.386485005916488,6.4089207610449925,6.099906549705774,6.443296865536196,6.527385423606567
PLXNB2,5.949061267459232,5.935476988622639,6.1052059446572535,5.670542494300885,5.907863803629498,5.702242881902795,5.6723047671963425,5.805694117721216,6.05536966882421,5.941999460297565,5.961247803848407,5.921244810581052,6.174399860122248,6.096892686645428,5.821047918678467,5.949061267459232,5.935476988622639,6.1052059446572535
PLXNB3,3.5120875975694124,3.6591765921482984,4.078435015377284,3.526864820194616,4.1145030759850405,3.5298008177072546,3.575274700521625,3.615415437458671,3.7993841680789338,3.499429122364537,3.4585785386269965,3.6451271286174136,4.441798271282698,4.2024372490120285,3.3114320582165355,3.5120875975694124,3.6591765921482984,4.078435015377284
PLXNC1,6.341351087987506,6.491862873416192,6.541481784288248,6.457455044103906,6.661983094583018,6.27586994137055,6.739608842023398,6.383856310269952,6.387494873350989,6.501614633383804,6.2949996399525165,5.98961346328005,6.175944347720473,6.142433794612645,6.080109174215659,6.341351087987506,6.491862873416192,6.541481784288248
PLXND1,6.9106435888681155,7.034740080300909,7.226343361219096,6.814038809079697,6.920154900858489,7.019689424236655,6.908174050886795,6.6808011620012495,6.8234647558041,6.585203893636056,6.755372295119562,6.371869414092578,6.273908774001464,6.234035689324599,6.270265465252682,6.9106435888681155,7.034740080300909,7.226343361219096
PM20D1,1.0707329753644683,1.0454673804088883,0.9522876354600792,1.1283386074195827,1.0883696259585394,1.299669407885049,0.9555568980430961,1.2926846583257516,1.290282474067633,0.625355772369309,1.5025507627901744,1.1035339368540489,1.1284264634807855,1.2888526974893522,0.8877117526965203,1.0707329753644683,1.0454673804088883,0.9522876354600792
PM20D2,1.6681524737272897,2.1621608536894583,1.8942026183827896,2.1310281072732633,2.02567577459919,1.660294483467971,1.8125814582135917,1.7195670394312865,2.1956735125230455,1.7655018828251576,1.721699092945371,1.4574273328418144,1.7756731119121152,1.7805749743026942,2.1668617760154283,1.6681524737272897,2.1621608536894583,1.8942026183827896
PMAIP1,2.0094818171172095,1.7605051004864118,1.3660891506364907,2.4690294819512175,2.5135242488566227,2.3045990196575707,3.08196306061349,3.094091226922653,2.569934414244932,3.2213648270139243,3.0942890074557075,2.6197985064203237,2.3722536116872552,3.1305907211954684,3.321153905834106,2.0094818171172095,1.7605051004864118,1.3660891506364907
PMEL,0.2978028732257238,0.6042562527953108,0.36979393079966366,0.5009284485591369,0.7271125778545785,0.7647586283365048,0.6448685891694521,0.819225514998119,1.063420207235425,0.27344298328508565,0.44522016051628954,0.7564105574971219,0.695003005822229,0.5068793553873804,0.39313719125013413,0.2978028732257238,0.6042562527953108,0.36979393079966366
PMEPA1,4.7276440327449665,4.346374756987972,4.568682130103028,4.763029623877434,4.568731965625582,4.812778494869341,4.786934428326895,4.925625032119517,4.956500576490218,4.67006651105117,4.572992777608692,4.817811521024148,4.204141228350452,4.387920019348673,4.832815292780413,4.7276440327449665,4.346374756987972,4.568682130103028
PMF1,1.5260794839487783,1.483899213148722,0.6370256060714609,1.1086360451327364,1.5685032226836308,1.616113226662366,1.525395490976969,1.4540717151006655,1.542431841442251,1.347267649752685,1.3501461255535054,1.5733468871542675,1.348923293958879,1.4720205149256522,1.4451190997532148,1.5260794839487783,1.483899213148722,0.6370256060714609
PMFBP1,0.3506387588983331,0.0666615947586995,0.3367991508974011,0.3070947136793063,0.5365845328128028,0.2517611848241309,0.1901713509972179,0.2760619860392324,0.2897453868296772,0.17019857525088164,0.44522016051628954,0.18631860863364438,0.3309827356733279,0.7838072674315085,0.2913054922972892,0.3506387588983331,0.0666615947586995,0.3367991508974011
PML,3.1738439932563773,3.333390051638094,3.175465015185165,3.156559586777464,3.2035165722552836,3.4439420614548473,2.9522737461953237,3.2136957466092775,3.220125151997403,3.1245746208738954,3.3567960841006133,3.105189089042948,3.4735922231381053,3.4807170015944036,3.217388787385709,3.1738439932563773,3.333390051638094,3.175465015185165
PMM1,6.084878928899261,6.074080090291922,5.997830359345831,5.687243199149871,6.1404950742828035,5.955194051516527,5.760565249546492,5.9287903161646405,6.176109325881169,5.980178218330309,6.111053232927111,5.858071970085798,5.62197746753064,6.041987914653435,5.965971009414136,6.084878928899261,6.074080090291922,5.997830359345831
PMM2,3.959649761868474,4.2653217428021595,4.2784754540699845,3.7875933363295298,4.004676257186143,4.045005347071249,3.6767827748315036,4.135932237410481,4.16043789614489,4.015398040182746,4.171315014404721,4.162725313533128,4.384172152095037,4.40235211505542,4.6456119320151466,3.959649761868474,4.2653217428021595,4.2784754540699845
PMP2,0.0,0.0,0.0,0.16170306991292882,0.057911410055880505,0.08889226269511284,0.06621514947382892,0.0,0.15213442163432897,0.0,0.0,0.0,0.07255035492513627,0.0,0.0,0.0,0.0,0.0
PMP22,3.2383541057451057,3.24260081947773,3.3005188287292,3.606287716506755,4.033828827747844,3.864792126878987,4.044299121288903,4.074055279002066,3.9166404483793547,3.4671237006397955,3.6004730483359433,3.752321724870843,4.07323867203932,3.6901408161312665,3.8748904351326963,3.2383541057451057,3.24260081947773,3.3005188287292
PMPCA,5.625072627692175,5.568008172515522,5.4824730445831555,5.45048934195853,5.579997743712992,5.615136036579609,5.365507976524405,5.447088274976639,5.776807624969512,5.605417813134152,5.751824819585521,5.537503841194244,5.325281337115319,5.657192728540951,5.858805257006417,5.625072627692175,5.568008172515522,5.4824730445831555
PMPCB,5.232339728171482,5.223667706758,5.0731522853033555,5.161140298718411,5.389453826112989,5.051282584293986,5.1779704105316995,5.351590345241606,5.263477824746756,5.472046640648309,5.463504590678222,5.129472625108697,5.145671228658351,5.364675432924522,5.282630353780232,5.232339728171482,5.223667706758,5.0731522853033555
PMS1,4.486321870755748,4.516990539019826,4.249959595216584,4.391304034201175,4.5574836128549485,4.246831305401058,4.3436346792723555,4.042092267601919,4.450447185223483,4.283104596310797,4.4674886057835295,4.195659826880281,4.14228246024601,4.097379883144071,4.172100037039401,4.486321870755748,4.516990539019826,4.249959595216584
PMS2,4.424511691287728,4.505021520941064,4.399251467284867,4.562197027498955,4.2479957041491945,4.365004925409803,4.373362147441598,4.2641761847501325,4.416288735307011,4.4425241181088655,4.450549907173283,4.377290777005781,4.220198563897898,4.4685096196589695,4.9502347780313265,4.424511691287728,4.505021520941064,4.399251467284867
