dataset,gene,mean_case,mean_control,log2FC,pvalue,padj
GSE16561,RTN4,3045.2450613943192,1985.226121038685,0.6170021318394594,1.250990957065976e-175,1.9750645230157627e-173
GSE16561,AKR1D1,14272.335273057572,21492.90560178513,-0.5905661422121479,3.3451750819277807e-175,5.211870808566691e-173
GSE16561,GLRX5,14205.136961372551,-332.26043274625044,12.287856641840545,3.437720928414923e-175,5.286500456280663e-173
GSE16561,PLEK,3150.620303636108,5232.476078317565,-0.7316757695255841,4.7572068830182684e-175,7.221805987412732e-173
GSE16561,SHCBP1,13130.807864069182,21636.3812853434,-0.7204101075859413,7.338871055403173e-175,1.0999945843927719e-172
GSE16561,COX7A2,5156.5203680117575,2925.8982083374885,0.8173050410226811,9.159074305831156e-175,1.355657485691834e-172
GSE16561,TCEB2,5439.772094764237,2002.216948987454,1.441492723565949,1.6990913449937504e-174,2.4838198291445678e-172
GSE16561,EIF3E,10545.985425752862,3999.3029267135075,1.3986373210313874,3.601882783450965e-174,5.20120659010279e-172
GSE16561,FAM129A,2911.8079451215713,6942.6040958942585,-1.2532741107850685,4.65143163030024e-174,6.635855654745197e-172
GSE16561,TSC22D3,6875.446169720914,1565.0622575663274,2.1345215883704554,9.543899388403502e-174,1.3453489602153081e-171
GSE16561,MSN,3303.4602309365423,7292.724679774496,-1.142241109420915,1.2000657870615187e-173,1.6717622334818168e-171
GSE16561,FGR,5765.126243986496,11501.136919927629,-0.996208858012116,1.488488235889149e-173,2.0494406047864433e-171
GSE16561,RPL41,26909.120531437027,17898.48810801509,0.5881848921408103,2.9711886291654075e-173,4.043890179074436e-171
GSE16561,FCER1G,5144.636634394894,12346.519607695502,-1.2627613998651535,5.559720384226279e-173,7.4809828488208375e-171
GSE16561,HINT1,4271.977784025061,524.1577107504631,3.024419165747399,5.63061075316087e-173,7.491242913278411e-171
GSE16561,RNASEK,2796.145584438377,3942.6119484138726,-0.49556225300525686,7.160812928271358e-173,9.421242875962349e-171
GSE16561,TRAM1,4212.699554536706,1339.0606258414366,1.6527891793956653,7.938940034965794e-173,1.033021856637692e-170
GSE16561,YPEL3,2821.0639628771655,6437.803506033164,-1.19004193630265,1.108658289337139e-172,1.4269155221783765e-170
GSE16561,PSME1,5981.418762807744,10087.780230471895,-0.7539500902076895,1.162295176742644e-172,1.479864213742973e-170
GSE16561,GCA,11395.238278913614,3994.4087453394254,1.5121099660550157,1.32102077128414e-172,1.6640645694442028e-170
GSE16561,LTA4H,2629.6957390975294,5891.363031774337,-1.1634019193714313,1.960513261922609e-172,2.4436250036237485e-170
GSE16561,PSMA6,4232.141262684947,1698.081963924961,1.3169731831453442,2.619692117670729e-172,3.2312264963894894e-170
GSE16561,BASP1,6595.904209715591,17239.335135798287,-1.3858290259546626,4.0250568817452534e-172,4.913474075953149e-170
GSE16561,ALDOA,1974.8776804650424,4505.630701404426,-1.1895555947875487,4.433534118526647e-172,5.356885458925921e-170
GSE16561,VAMP8,4940.060473943444,1513.6872286505293,1.7058007941876274,9.517016299514726e-172,1.138292828308625e-169
GSE16561,ARL5A,2780.2171357259904,1530.2901399000536,0.8609687212933865,2.4492936240687745e-171,2.900208580259836e-169
GSE16561,SNRPD2,8438.412806309425,2406.598746635158,1.8095476524302585,8.827189172083913e-171,1.0348786830360953e-168
GSE16561,PADI4,7374.730534656953,701.4767101323654,3.3922636490099034,1.3352583520689977e-170,1.5500778575342157e-168
GSE16561,ZFP36,2682.0529570728645,4659.306846095675,-0.7965494183639981,2.1334507793684504e-170,2.4526398716992056e-168
GSE16561,CKLF,7666.176167097241,4386.570314056482,0.8052730828689845,2.293082931240637e-170,2.610807210463498e-168
GSE16561,SPRYD3,1951.6454978138786,13325.284031800145,-2.7705629249573414,5.363657701932057e-170,6.048673414150237e-168
GSE16561,RAB24,2417.6093251394823,1156.324928941722,1.063383781083239,6.020089952653136e-170,6.724894823525074e-168
GSE16561,NDEL1,5273.33017100479,2346.5792353101974,1.1678140337436862,9.166537291138197e-170,1.0144015706950225e-167
GSE16561,EIF4A2,5059.768213507243,1436.6326539388067,1.8156613162267643,9.398406379042408e-170,1.0304308327244552e-167
GSE16561,TOMM7,9307.217809592234,3121.026950695752,1.576021978441801,1.0668408246260499e-169,1.1589414866419319e-167
GSE16561,CYBA,7956.747554809719,14926.018342286194,-0.9074522852675386,2.5630092489581407e-169,2.758962956083031e-167
GSE16561,YWHAZ,5807.198658798482,10346.958468653242,-0.8331796840576062,3.933391714603223e-169,4.195972188524032e-167
GSE16561,LASP1,5996.702237204026,10927.904484343735,-0.8656569165589368,6.83183005629187e-169,7.222830330049288e-167
GSE16561,SUN2,3836.9652067932325,8437.629467246965,-1.1366670745111902,1.1334806108058832e-168,1.1877472488984481e-166
GSE16561,NDUFA1,6612.773828481355,3417.321130048149,0.9521857748428678,1.429838419832763e-168,1.4851505902841883e-166
GSE16561,ZYX,2249.756474035003,4156.094161481064,-0.8851654571146051,2.886219662683498e-168,2.971802350072635e-166
GSE16561,FGL2,7977.467074922935,3807.1447427661406,1.0670232693584847,9.452108252004215e-168,9.648483949308787e-166
GSE16561,TXNIP,4830.723837029166,10615.77051255269,-1.1357250616274064,1.1161545860962498e-167,1.129605679826128e-165
GSE16561,ACTG1,16626.03350960855,26133.91046995693,-0.6523964974625737,1.3645927498852483e-167,1.3693341314738326e-165
GSE16561,GYPC,6304.924872572572,18874.68249178932,-1.5816137264721168,1.8323406858148777e-167,1.8141111901998804e-165
GSE16561,PLIN3,1781.0422061340128,3695.542982141554,-1.0526451823477232,1.838470930022681e-167,1.8141111901998804e-165
GSE16561,RGS2,19917.08529466686,6993.791794250421,1.509593250075509,1.965837031092649e-167,1.923758370675046e-165
GSE16561,YTHDC1,2335.144752251285,1334.987514940459,0.806223143675473,2.4485921727034425e-167,2.376539337457497e-165
GSE16561,CNN2,2773.6682741468326,6121.679196147866,-1.1418477934685027,3.041876810410819e-167,2.9283628709003665e-165
GSE16561,STAT2,3485.9629826075,1035.49330417934,1.7502602520662198,3.1287536288956893e-167,2.9877073967543435e-165
GSE16561,NACA,6142.830567904586,11941.724435398326,-0.9588995146574274,4.647892598108351e-167,4.402855700336078e-165
GSE16561,STAT1,6016.307824600577,1459.45432394612,2.042700923686139,5.681398319877029e-167,5.339161706798722e-165
GSE16561,NCF1,2338.131969320114,7098.368027489464,-1.601717346247562,5.731539841018317e-167,5.343871122637629e-165
GSE16561,ALAS2,9026.194054672966,30838.533725739875,-1.7721959117930257,6.031843752424353e-167,5.579926708785684e-165
GSE16561,HCST,4761.541628181891,11185.88283074313,-1.2319838549750586,1.1396415939104987e-166,1.0460849700383112e-164
GSE16561,ADIPOR1,1895.1692610843397,6645.4014455982915,-1.8094856832791277,1.2008021005293819e-166,1.09374597479757e-164
GSE16561,RPS13,9831.546576807521,3393.250291041743,1.5344721625146778,1.2293359774808879e-166,1.111188344225282e-164
GSE16561,ALOX5,11240.612231189565,4015.660788691908,1.484751783982014,1.3236218467059188e-166,1.187348961124605e-164
GSE16561,RPS5,13589.653075723327,3462.193218492401,1.9723285733853326,1.401411256606224e-166,1.2476774954491953e-164
GSE16561,ALKBH5,2781.7286022302137,4578.472896734537,-0.7186813414182969,1.761671421589656e-166,1.5567127838091878e-164
GSE16561,ATP6V0E1,7050.429634319869,10462.692874138673,-0.5694013242440232,2.3568991603874574e-166,2.0672624413442874e-164
GSE16561,LY96,3907.850275202015,281.34781733691193,3.7911989407645343,3.2984375778568713e-166,2.8718234823090597e-164
GSE16561,ISG20,7140.568397849074,1875.2132731974114,1.9284171155653422,7.420911115348929e-166,6.4139422275070564e-164
GSE16561,CAPZA2,2917.4725865840815,1161.3143729112282,1.3282131875360528,2.352144006462917e-165,2.0182418246758988e-163
GSE16561,CASP4,3294.699199555359,1706.359375506224,0.9488178152295705,5.166718393689726e-165,4.401374999976982e-163
GSE16561,ROCK2,19661.61123239357,26104.24301385631,-0.40885550237697144,7.066347064826008e-165,5.976615399614626e-163
GSE16561,TIMP1,1766.9591565147728,5453.404004200612,-1.6253366178079824,8.183093535918604e-165,6.872057486440581e-163
GSE16561,GJC1,15403.344036192237,23195.291992191575,-0.5905154451902832,1.4572172872489982e-164,1.2151344998813652e-162
GSE16561,MME,3758.252919668467,450.24971834245054,3.0584480454454326,1.727686711735194e-164,1.430597087668282e-162
GSE16561,S100A9,21636.756360333497,27076.77066334072,-0.3235351798960382,1.8332008220042776e-164,1.507425759260601e-162
GSE16561,ARPC2,10607.250982857166,15034.696650574877,-0.5031847388225454,2.077695886588117e-164,1.696689447799303e-162
GSE16561,COX4I1,12330.570380336561,7075.149793296007,0.8012997901931417,2.117346170105217e-164,1.7172257534394434e-162
GSE16561,SLC16A12,13433.550930736907,21359.70368610744,-0.6689658143799341,2.2496945076863225e-164,1.8121518820077378e-162
GSE16561,NDUFA4,4763.20183762099,1431.258432656254,1.7339427030428314,3.3787707877629456e-164,2.703244925533854e-162
GSE16561,UQCRH,3722.2994426568716,1383.3009637449697,1.427424011771359,4.409958786480955e-164,3.504585368504764e-162
GSE16561,SIRPA,2918.643642429266,5097.895484950473,-0.8043924750264342,6.205969316045414e-164,4.898992178086249e-162
GSE16561,PNPT1,12994.974515769525,24419.395299722975,-0.9099468555323601,6.8592102609415375e-164,5.378801900649586e-162
GSE16561,SEPT9,5953.525909186524,12238.120589307831,-1.0394135045057504,8.477809323620338e-164,6.604325013222923e-162
GSE16561,SH3KBP1,2043.897575481016,3650.098579676001,-0.8363020385837207,1.0195372134724016e-163,7.890418395246214e-162
GSE16561,EMP3,3743.377064855873,6858.897588583648,-0.8734613145913079,1.1476806457522007e-163,8.824471770358318e-162
GSE16561,MKNK2,2670.403790100232,4618.85586302127,-0.7902497812298543,2.1628856490625078e-163,1.652305094874139e-161
GSE16561,MATR3,2155.596840173844,710.8312816892447,1.5991492614175782,2.3812369624675122e-163,1.8074504405498596e-161
GSE16561,ARF1,1783.094401759386,2951.3699157179813,-0.7266815399017976,2.901027043222092e-163,2.1879656827256555e-161
GSE16561,FAM177A1,13669.07818190474,21158.931866424642,-0.6302718053280656,3.011817161377023e-163,2.2571472789788184e-161
GSE16561,CLUAP1,21530.38789253907,27249.31682781569,-0.33980743218109694,5.985824482458018e-163,4.457745138162603e-161
GSE16561,FAM65B,7557.551702807923,3099.254910598742,1.2857229832203918,6.207981134333037e-163,4.594294038227344e-161
GSE16561,ARHGEF2,2033.0205448881984,3232.7315838587697,-0.6688656813700758,8.35996318603631e-163,6.1484673345252146e-161
GSE16561,CAMP,5709.19943132959,-2072.1057802267715,11.479325417914966,9.101475587006334e-163,6.6525044707248155e-161
GSE16561,SNRK,2483.9370284919223,1233.9714609237794,1.0087315896839861,1.0845649155427939e-162,7.878732003032038e-161
GSE16561,CORO1A,3232.5423059097625,6289.013494623243,-0.959947626325386,1.7529787289099833e-162,1.265672020062385e-160
GSE16561,CHMP2A,1905.4304996107746,3095.447276016171,-0.6997399436684719,2.1602865114370372e-162,1.550300156480361e-160
GSE16561,UQCRQ,2774.7801733582255,1257.0914494857018,1.1416565246897574,2.3351653629446627e-162,1.6657044013631175e-160
GSE16561,TMEM123,3312.1972719015785,253.63487383784505,3.701722181851577,2.7480399834342567e-162,1.9484755355595828e-160
GSE16561,TRABD,3411.4009923329195,1688.0145578232402,1.0146054252158418,2.994291716488188e-162,2.1104409651747998e-160
GSE16561,NAP1L4,1394.5170445780575,2561.935326918399,-0.8769973288254866,4.3282625074187917e-162,3.0326009674760894e-160
GSE16561,IL18,12265.560439368226,22080.909146220423,-0.8480709852650539,5.086589782490631e-162,3.542959389086562e-160
GSE16561,GPX1,6683.804520937344,18384.40021099994,-1.4594881551732253,1.0243438157599213e-161,7.093131650534051e-160
GSE16561,CAPN1,1132.3274014702301,2147.3524233553303,-0.9226659829905272,1.0751977902201397e-161,7.401986647672486e-160
GSE16561,GSPT1,3195.4726793737364,12730.324609193029,-1.9937375758750042,1.81764207366927e-161,1.244086693313169e-159
GSE16561,LPXN,1544.8269030326176,3400.235656028531,-1.1376801875053275,1.833305724982349e-161,1.2475961545698849e-159
GSE16561,ULK1,3272.633435548623,1210.466832747049,1.4341378778006044,2.0828446515338885e-161,1.4093122010750157e-159
GSE16561,EIF3L,2042.2576780772117,4270.0232102400405,-1.063710582283453,2.158916829693504e-161,1.452484896613681e-159
GSE16561,GPSM3,1452.8149530094051,3061.3214565156923,-1.0747820833311432,2.3214430270834733e-161,1.5530060386268594e-159
GSE16561,PSMB10,6956.248186619743,4015.9151789123716,0.7924287892394493,2.4148684764877183e-161,1.6064302039377006e-159
GSE16561,MYADM,3122.6514707827523,9990.35896560677,-1.6774474280622456,5.2334477297257695e-161,3.4619695289208286e-159
GSE16561,FXYD5,3045.3416012483617,6349.77737425383,-1.0598554700716458,7.19077700162328e-161,4.730332804234514e-159
GSE16561,RPL13A,3617.304146611016,564.516797425236,2.6776719007691447,8.334923851460656e-161,5.452697973764952e-159
GSE16561,TEX30,2175.6536790466116,835.647713911518,1.3794197006746447,1.33175709325978e-160,8.664470187521459e-159
GSE16561,EEF2,4582.061241261011,9816.55301720908,-1.0990519199353397,1.456891485674356e-160,9.42680441632243e-159
GSE16561,IL7R,1267.3510724027128,5041.422863063378,-1.9911629786636658,1.6169135286864864e-160,1.0405365811509068e-158
GSE16561,MS4A6A,5692.4295193463895,1603.4661530807646,1.8272045868740698,9.425406505291141e-160,6.032769644819049e-158
GSE16561,AP1S2,3973.450771910031,1218.5590665419625,1.7043958751547712,9.535834407121467e-160,6.070635226598135e-158
GSE16561,SYK,1893.1133990593203,2977.72379025201,-0.653171645824377,1.16515242247361e-159,7.377844831288779e-158
GSE16561,ERP29,3489.74220126472,7143.333039131452,-1.0332655197492313,1.2210211734387157e-159,7.690484954621187e-158
GSE16561,AURKAIP1,2732.6052393968516,4299.174268116668,-0.653590209367505,1.2747772906125207e-159,7.986580898488284e-158
GSE16561,AES,919.7645731521602,2488.7000995037165,-1.4350677395170697,1.4500019199537215e-159,9.03656459693264e-158
GSE16561,WDFY1,1329.2796946759076,662.379864853917,1.0038224792057922,3.7885741539692057e-159,2.3487176207931602e-157
GSE16561,HCK,1753.506999795498,3140.3471437273024,-0.8403176774829674,4.2138668784453826e-159,2.5987707139412383e-157
GSE16561,RAB5B,1977.4358645793557,3330.596588862912,-0.7518534226026341,5.625095620216269e-159,3.4511273180819085e-157
GSE16561,TAPBP,1825.4022206231043,3489.016565023417,-0.9342293652918187,5.682288212106047e-159,3.468246119564315e-157
GSE16561,PPT1,4183.168865336394,8078.509530942767,-0.9493266391285046,7.707730287823941e-159,4.68037099169863e-157
GSE16561,OCIAD1,6081.03991090226,16369.576046047689,-1.4283829496521097,8.557154107779925e-159,5.169656213786841e-157
GSE16561,PICALM,2941.4892545803145,1549.9003242615138,0.923931178896333,1.2528873417471212e-158,7.530679702349066e-157
GSE16561,NUP214,3956.0846333934205,2025.4643254962396,0.9654731437756875,1.498089886541589e-158,8.959031488150988e-157
GSE16561,CYTH1,2798.2454772580136,5089.547034516909,-0.8627826895951035,1.6713880293484823e-158,9.945178721364512e-157
GSE16561,IFIT3,3855.129021272073,-848.9372072128926,10.912937607815898,2.1834495963402024e-158,1.2927113335132169e-156
GSE16561,CSTB,2450.4483114658005,3831.606937567876,-0.6446917037178317,2.5993627376655197e-158,1.531296227696389e-156
GSE16561,ARL6IP5,4633.193491434642,2084.688059878991,1.1517948809625815,3.403802450214389e-158,1.9952685550984446e-156
GSE16561,SLC44A2,2607.5911182573323,4567.496778749438,-0.8084487103416521,3.785239286262396e-158,2.2079319403267504e-156
GSE16561,CCND2,1215.5060327534625,2447.6380884575374,-1.0092360829246778,4.10550498369648e-158,2.3830041427426475e-156
GSE16561,DCAF12,2051.632676888248,8743.457835375906,-2.090893461360261,4.737865774043816e-158,2.73663749416843e-156
GSE16561,RPL7L1,9802.61025078794,20101.418978918697,-1.0359079290319257,5.200514702807916e-158,2.989286145434395e-156
GSE16561,ARHGEF18,2467.7908822159898,4530.160861202831,-0.876076070180719,5.310542198180062e-158,3.037784066118363e-156
GSE16561,ANP32B,6978.331299846952,3411.1343923161744,1.032414345686367,8.859630332926786e-158,5.043600133278177e-156
GSE16561,STX5,1245.579837538875,1846.353040328615,-0.5674843168303458,9.086082571483623e-158,5.1477657286573e-156
GSE16561,CD37,1455.5347301240674,2956.956105488822,-1.022060541746966,9.247942391143773e-158,5.214518373977781e-156
GSE16561,HK1,1492.4236879636746,5202.466782633618,-1.800849611979112,9.533989603659157e-158,5.350330374261994e-156
GSE16561,SDCBP,2215.4009120853925,4860.43717149266,-1.133164010469415,9.722494071390088e-158,5.430379825440096e-156
GSE16561,CYFIP2,1818.2008464031742,3375.3494987783874,-0.8921594200531778,1.0588006161290292e-157,5.88603666459335e-156
GSE16561,LAMP2,3617.8633128576203,1933.873085510928,0.9032976785715965,1.206462999781034e-157,6.675574009536086e-156
GSE16561,MAL,1044.87172933144,3726.7406705777216,-1.8335955753912616,1.4310347828704448e-157,7.881340866962296e-156
GSE16561,CYB5R3,2176.823231201343,4947.270152085819,-1.1840374081348972,1.7843163799011075e-157,9.7815232659301e-156
GSE16561,PPM1F,4635.335235972896,1492.4714994485805,1.634315179622496,4.391926445844528e-157,2.3965346103799567e-155
GSE16561,HSPA8,2771.534485519963,5809.324512321594,-1.067413336690244,5.095737102830423e-157,2.767826744707112e-155
GSE16561,HSPA1A,1963.4774442638025,5888.101977282412,-1.583902052682561,6.373563815270952e-157,3.446089914914307e-155
GSE16561,GSTO1,3558.2051098149664,1609.290385052868,1.1442342006096504,8.97409643609047e-157,4.830103449988511e-155
GSE16561,RSL24D1,2110.1404383709505,193.0145644714161,3.4437856903740984,9.952186543241732e-157,5.332300491335988e-155
GSE16561,ASCC2,2125.881677305915,10610.371281111265,-2.318766320209891,1.6039470898009512e-156,8.555106977627505e-155
GSE16561,PLSCR3,2026.3264753909134,4609.574414182903,-1.1853680664426494,2.120464312242547e-156,1.1259380233750672e-154
GSE16561,CSK,2112.658667457101,2987.600760510811,-0.4997277677610704,3.6873171637503645e-156,1.94917511321286e-154
GSE16561,GUCD1,1702.0553047033063,6350.439373782964,-1.898958289303648,5.527592887205598e-156,2.9089878834400657e-154
GSE16561,PPA2,6656.976906506121,14626.121834777621,-1.1354355370773503,6.059295182784236e-156,3.1746953212100944e-154
GSE16561,SAT1,10576.790450033173,5501.723760171465,0.9428132336065215,6.659614260218245e-156,3.473854293182566e-154
GSE16561,SP110,4227.170360343608,1829.0275080809952,1.2081681720255577,9.380773631010501e-156,4.871830726526112e-154
GSE16561,CXCR2,2880.1908820185126,9160.022178315803,-1.668843338097441,1.0050501302638424e-155,5.196855280547668e-154
GSE16561,ANXA2,2469.8296452048867,5731.89025889763,-1.214267117225305,1.092404478845085e-155,5.623983232175936e-154
GSE16561,EIF3K,1955.2134852913841,3329.999198691765,-0.7678911840257348,3.1043299623075107e-155,1.5912714754841228e-153
GSE16561,MAT2B,3939.5126534006627,2216.3970296644443,0.8295162228894306,3.723992408743685e-155,1.9006807806868093e-153
GSE16561,UBXN1,1540.1379359016046,2304.287673989936,-0.5809508013785839,4.217963142226041e-155,2.1435580071716118e-153
GSE16561,FCN1,10565.894397102653,20503.05585228273,-0.9562883899816677,5.434573256748452e-155,2.750033415946941e-153
GSE16561,NT5C3A,2603.211302486297,979.3898389249592,1.4094190749049518,6.33132135235486e-155,3.190177707797187e-153
GSE16561,CTDSP2,1644.9065161073806,2678.23900066253,-0.7029408859112799,6.367390358897801e-155,3.194757171174104e-153
GSE16561,BCL2L1,1311.7793477475002,11018.83398374008,-3.069307512983149,7.488752500930597e-155,3.741532420401654e-153
GSE16561,PACSIN2,3658.337376826075,1542.359568548837,1.2455082157255515,7.722426775248825e-155,3.842069556542913e-153
GSE16561,SPSB3,2795.040309309712,1160.460045502903,1.2674456336230968,1.055667418769795e-154,5.230191592323491e-153
GSE16561,SOD2,6106.706502450147,14925.982529893203,-1.2891511713343784,1.0804204796984834e-154,5.330524541712392e-153
GSE16561,RPL37A,6582.868300355732,16634.014707463393,-1.3371279316290081,1.1587490707475194e-154,5.693256326440406e-153
GSE16561,NFKBIZ,2795.1389956415233,1126.9444032719869,1.3097401200405525,1.31030448268961e-154,6.411287346912261e-153
GSE16561,GPX4,5805.796339831632,2209.9062953291095,1.3931045548648857,1.4723127187791947e-154,7.174343581508002e-153
GSE16561,ICAM2,1304.5813971494954,2707.703767065785,-1.0529102181701253,1.6485174634105127e-154,8.000039050919623e-153
GSE16561,MX1,9478.285929911319,-2523.8239927100662,12.210562670349281,1.6591665059642678e-154,8.018853304948121e-153
GSE16561,TMBIM6,4725.880137010196,8281.287826752736,-0.8091410585595725,1.6827785806439044e-154,8.099911046099379e-153
GSE16561,LAMP1,1755.670845005699,3090.915104068756,-0.8156568144848296,1.748636133733241e-154,8.38283419414385e-153
GSE16561,MYL12B,7456.777971236522,4345.861107234344,0.7787718479037403,1.8150641921503823e-154,8.666199636795435e-153
GSE16561,SEC11A,2408.136152717032,1166.4760380531009,1.0451229904831763,2.0110126111809082e-154,9.56321298353138e-153
GSE16561,BCL6,8484.791619311827,1641.5322762164287,2.3691275314487235,3.1533235618176976e-154,1.4935401718193342e-152
GSE16561,MAPRE1,1329.260712841962,2105.938119769887,-0.6634389213309266,4.331024542880339e-154,2.043173769412195e-152
GSE16561,TGFBR2,2844.619014182074,4449.6376106924945,-0.6452695158708166,5.784985819794793e-154,2.718254646515482e-152
GSE16561,NPC2,8960.602070885605,14955.635695294071,-0.7389251477551162,5.9462990122454594e-154,2.783008956679782e-152
GSE16561,TESC,1409.6944483378518,5985.80873224203,-2.0853816405793757,7.785031366801771e-154,3.621969959985221e-152
GSE16561,CTSH,1725.6276164353226,3733.6785829265705,-1.1130271170313055,7.800036650588898e-154,3.621969959985221e-152
GSE16561,TPD52L2,2629.814030504756,1150.857744975466,1.1915467153017174,8.403000786546967e-154,3.886716105996197e-152
GSE16561,ATP5D,951.5947043429635,1966.4508499637295,-1.0463931617594766,8.852147860334796e-154,4.078532405222736e-152
GSE16561,SDPR,1366.0874614191275,22.10896018193685,5.886509388891094,1.1207574271390044e-153,5.14375530804378e-152
GSE16561,UPF2,1174.8681770702392,753.2043998704444,0.6406988611812583,1.1441805900629326e-153,5.230981608855284e-152
GSE16561,LSM1,2066.4204266194856,902.8788918182918,1.1936304142065068,1.388934148309657e-153,6.3255266346671725e-152
GSE16561,BSG,-91.61313519389151,7593.937221689128,-11.890822324395096,1.5506600725088503e-153,7.035006099071761e-152
GSE16561,MXD1,5732.391371671258,2393.9466897795023,1.2593952206663503,2.2858517223573642e-153,1.0330828337570058e-151
GSE16561,GNS,3490.160504549147,6894.736108373356,-0.981997879581254,2.579994895097526e-153,1.1615862947851638e-151
GSE16561,RAB10,2444.1741402005728,1489.1756126781954,0.7144548566240878,3.2831291640786484e-153,1.4725580466611848e-151
GSE16561,TSPO,10800.776394773527,19834.064348451346,-0.8767246762566681,3.322176419800711e-153,1.4844487164852912e-151
GSE16561,CCPG1,1069.4895282459458,492.07067446140013,1.1184043272988655,3.490047287694975e-153,1.5535958621652708e-151
GSE16561,NEDD8,5431.468895587966,8336.826753140973,-0.6180633864712035,3.9922299574297505e-153,1.7704867013455308e-151
GSE16561,NFKB1,2126.0872187857235,3463.4461105400587,-0.7037455247146994,4.2360397867487157e-153,1.871602504286998e-151
GSE16561,POLE4,2231.054930835483,763.2740166662069,1.5462106438936774,4.3815424547246175e-153,1.9286930931745055e-151
GSE16561,PQLC1,1796.4154281194865,4175.264013589476,-1.2162890279155134,5.347379214109634e-153,2.3451228620100808e-151
GSE16561,TMEM179B,1913.5789506218443,2699.3444938478656,-0.4961163162730936,6.417569976776307e-153,2.804075501660821e-151
GSE16561,JMJD8,1049.4236669971801,1806.2024207912903,-0.7827867814334155,1.001786030894609e-152,4.361083967582009e-151
GSE16561,ATP6V0D1,1348.5715247147775,2462.270956733368,-0.8680738923066385,1.1822416994684436e-152,5.1278109756065346e-151
GSE16561,TBL1X,1132.976126937268,2379.221749673196,-1.069705718019835,1.4726826159096079e-152,6.364246297440024e-151
GSE16561,CCND3,10816.137780032253,5236.640123789787,1.046318375401692,1.8490606479984292e-152,7.961718957436146e-151
GSE16561,STAU1,2312.3324062802403,1288.3155919290978,0.8433671416571681,1.980043432958906e-152,8.494816771618263e-151
GSE16561,PPP2R5A,1581.386510721785,629.1899320529345,1.3282434217222687,2.068667056826535e-152,8.84299155952455e-151
GSE16561,BTF3,11353.996336284681,5660.485341456912,1.0040574287055029,2.1208653634436726e-152,9.033513226092277e-151
GSE16561,CD81,2611.909573122722,6299.47363580846,-1.269803089646096,2.2457235763793452e-152,9.531044038676641e-151
GSE16561,GHITM,3840.004267338717,2590.2566917549866,0.5678316296903192,3.0216466437290184e-152,1.2778327824426893e-150
GSE16561,SLC25A37,5049.195690268282,15166.458426973863,-1.5864697180497,3.6846789654110224e-152,1.552679132719997e-150
GSE16561,AP2S1,5398.094028392273,9549.812753736689,-0.8229061662474703,5.288111356684942e-152,2.2204442047697303e-150
GSE16561,SORL1,2186.7033409500123,5515.166603104472,-1.3342489131153357,5.613392453013672e-152,2.34869894120618e-150
GSE16561,BIN1,815.6043779726368,1921.7086479808302,-1.235430957414316,5.734488079664714e-152,2.3909180757503477e-150
GSE16561,GSTP1,1938.203386193508,3740.3028895744624,-0.9480766456476905,5.792911662467761e-152,2.4068023507116056e-150
GSE16561,DDB1,1381.0016470030612,2933.3348805690453,-1.0862741927207449,6.883448030865362e-152,2.8498918927789073e-150
GSE16561,MBNL1,1659.314458167689,674.1277084334447,1.2982241731959634,9.325468996094643e-152,3.8474870516639954e-150
GSE16561,RHOA,4404.2560486911725,7097.4442303440255,-0.6882769870524343,1.4912138747384866e-151,6.131063712075841e-150
GSE16561,EPN1,1598.8785328978388,2644.0474982568535,-0.7253312537041466,1.7905635250574993e-151,7.336353875503754e-150
GSE16561,CAB39,3506.251925301254,2151.2715164287474,0.7044809725490305,2.4376269886734388e-151,9.953083163062823e-150
GSE16561,LAPTM5,3830.3678237185845,5848.946792227386,-0.6105639670196082,2.7841266416732198e-151,1.1328812221323917e-149
GSE16561,PRNP,2029.8645014642923,763.8012044331607,1.4089372863253518,3.751172073372867e-151,1.5211516616715111e-149
GSE16561,HSP90AA1,5621.146006201224,2599.8351327767837,1.112145971173071,4.006304619655737e-151,1.6190666553359585e-149
GSE16561,LAMTOR4,2362.8551906033176,1238.5199854427262,0.9313601259965751,4.122091615772455e-151,1.6601934293320286e-149
GSE16561,IGF2R,5282.486321548335,1175.8864913177367,2.1665150280745973,4.174689382748246e-151,1.6756778637668465e-149
GSE16561,LYRM1,1172.3088135390196,682.8071201046431,0.7789214290855826,4.396067982828346e-151,1.7585757089415692e-149
GSE16561,LST1,6983.357772717454,2219.3642460639144,1.6533310956413017,5.189679873691295e-151,2.0690572183292465e-149
GSE16561,FERMT3,1118.097235596102,2031.7191197906104,-0.8610754840347533,5.328641115645928e-151,2.117330182898102e-149
GSE16561,FCGRT,2174.028001403433,4025.470413020275,-0.8884817579416635,5.727755933738528e-151,2.268306288006619e-149
GSE16561,S100A11,2806.5564086953227,6888.740051039662,-1.2951345420959093,6.227514865466042e-151,2.4580001173994465e-149
GSE16561,PRKCB,2612.820665130382,5247.713135916504,-1.0058035895245898,1.3912458697359223e-150,5.473004100844869e-149
GSE16561,CSF3R,21140.694735090005,12390.423741127435,0.7706953896986661,1.668957609713034e-150,6.543750680997363e-149
GSE16561,ATP5O,3355.6770102611868,1546.3182084330067,1.1172638033679179,2.4598298200099956e-150,9.612820098593518e-149
GSE16561,SHISA5,2095.9565379021933,4358.633997868562,-1.055910062194131,2.9170365675586024e-150,1.1362049340941254e-148
