,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
IRAK4 Deficiency (TLR2/4) R-HSA-5603041,-0.09284246,-0.3390007,0.19199945,0.2193543,-0.068772025,0.277048,0.30587214,-0.18677188,-0.06687772,-0.37438825,-0.0952685,0.009276949,-0.28825516,0.27503046,-0.2946082,0.100782596
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,-0.091581315,-0.33687857,0.18967548,0.21636888,-0.06748961,0.2773725,0.30657506,-0.18754628,-0.07163629,-0.3758776,-0.0956758,0.0048847757,-0.2868035,0.27659205,-0.29379967,0.10219749
Oxidative Stress Induced Senescence R-HSA-2559580,-0.09182276,-0.33572346,0.19087377,0.214607,-0.06726824,0.2776498,0.30587357,-0.18936265,-0.07399927,-0.37713206,-0.09416691,0.0036053695,-0.28539228,0.2762029,-0.29482138,0.10137057
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,-0.09040351,-0.33478695,0.18918999,0.2142939,-0.06623105,0.27672186,0.3077996,-0.18855616,-0.07481477,-0.3774677,-0.09547781,0.0023928508,-0.28625542,0.2778363,-0.29335064,0.102547735
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,-0.09252769,-0.33713087,0.19142166,0.21707295,-0.068035394,0.27742347,0.30595472,-0.18843234,-0.07027787,-0.37601358,-0.09431579,0.006558668,-0.2873479,0.27569193,-0.29533663,0.10125464
Inflammasomes R-HSA-622312,-0.09123615,-0.33805823,0.18820648,0.21661007,-0.068289064,0.27780625,0.30781078,-0.18661025,-0.07138899,-0.37422395,-0.09665447,0.004135117,-0.28696048,0.27706575,-0.29256722,0.10294485
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,-0.09240632,-0.3372239,0.19082227,0.21695521,-0.06731545,0.27750486,0.30676734,-0.18830684,-0.07025064,-0.37642667,-0.09514821,0.00676699,-0.28821084,0.27621916,-0.29529607,0.10197691
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,-0.09233869,-0.33706182,0.1909085,0.2167787,-0.067116946,0.27747303,0.30668825,-0.18834816,-0.070418924,-0.376593,-0.09513227,0.006624516,-0.28811285,0.27624065,-0.29531056,0.10189638
Cytoprotection By HMOX1 R-HSA-9707564,-0.09108298,-0.3374808,0.18883505,0.2160531,-0.06811401,0.2775364,0.30743527,-0.18687457,-0.072188,-0.37453365,-0.096187346,0.0036807545,-0.28613654,0.27692887,-0.29246256,0.10233425
Generic Transcription Pathway R-HSA-212436,-0.09086181,-0.33533657,0.18916018,0.21440299,-0.0664586,0.27732643,0.30709544,-0.18855882,-0.074495554,-0.37727654,-0.09550818,0.0026046485,-0.2860695,0.277397,-0.29373834,0.102569774
MyD88-independent TLR4 Cascade R-HSA-166166,-0.092481576,-0.33692634,0.19150472,0.21690086,-0.067533,0.27733344,0.3062029,-0.18843463,-0.07030099,-0.3763312,-0.09444411,0.006683111,-0.2876588,0.27589247,-0.29543644,0.10130118
Iron Uptake And Transport R-HSA-917937,-0.09220052,-0.33963868,0.19016682,0.21744663,-0.068266496,0.27805272,0.3082627,-0.18752928,-0.06940961,-0.3746683,-0.09687873,0.0071691833,-0.28831303,0.2761379,-0.29378915,0.10234932
RHO GTPases Activate NADPH Oxidases R-HSA-5668599,-0.09317525,-0.3374998,0.19203416,0.21653956,-0.06778279,0.2781405,0.30543175,-0.18963756,-0.0707918,-0.37708575,-0.09429889,0.0070861913,-0.2872423,0.27511483,-0.2964249,0.101291366
RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973,-0.09094077,-0.334279,0.1887177,0.21382841,-0.066154934,0.27734837,0.30719137,-0.18875226,-0.0753684,-0.37756923,-0.09477285,0.0017628074,-0.28615725,0.2779031,-0.29418284,0.10285796
Interleukin-6 Family Signaling R-HSA-6783589,-0.091927834,-0.33617413,0.18834342,0.21500863,-0.06508446,0.27828434,0.30720687,-0.18760344,-0.07262608,-0.37747157,-0.09671781,0.0045346804,-0.28819582,0.27771044,-0.29481512,0.10375493
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,-0.09091485,-0.33552969,0.18925348,0.21471202,-0.06642556,0.27725708,0.30738646,-0.18904765,-0.07420152,-0.3778536,-0.095763534,0.003280975,-0.28670025,0.27735645,-0.29409084,0.10287623
G2 Phase R-HSA-68911,-0.091293484,-0.3361201,0.18998605,0.21497646,-0.0685523,0.2775814,0.30615604,-0.1891169,-0.07420185,-0.37608773,-0.09424763,0.0025553703,-0.28483632,0.27626443,-0.29386702,0.101623446
Pyroptosis R-HSA-5620971,-0.09394063,-0.33823723,0.19068444,0.2165317,-0.06657567,0.2790615,0.30645135,-0.18822116,-0.06984675,-0.37642875,-0.095545046,0.007987257,-0.28885537,0.2759532,-0.2965743,0.10252718
Signaling By TGFB Family Members R-HSA-9006936,-0.09004,-0.3350522,0.18896905,0.21430004,-0.06557888,0.2764944,0.30861917,-0.18830779,-0.07467709,-0.3777994,-0.096527815,0.0027936548,-0.2868154,0.27820733,-0.29285043,0.102920346
ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,-0.09171517,-0.338735,0.19264123,0.21545047,-0.06968885,0.2775209,0.30730593,-0.1896193,-0.07295547,-0.37490597,-0.09473634,0.004981987,-0.2843498,0.2749524,-0.2931325,0.099915855
Biosynthesis Of EPA-derived SPMs R-HSA-9018679,-0.09220283,-0.33780152,0.18990062,0.21528122,-0.06781851,0.27850202,0.3064602,-0.18769298,-0.07259739,-0.3750156,-0.09557853,0.0042605624,-0.28561032,0.27615446,-0.2937377,0.10180589
Synthesis Of 15-Eicosatetraenoic Acid Derivatives R-HSA-2142770,-0.09054391,-0.34170586,0.18727496,0.21635778,-0.06959721,0.27912283,0.30896372,-0.18640542,-0.0716182,-0.37257734,-0.09958965,0.00340911,-0.2857191,0.2764155,-0.2903177,0.1033902
Metal Sequestration By Antimicrobial Proteins R-HSA-6799990,-0.091104925,-0.3372389,0.1904141,0.21733302,-0.06774298,0.27650765,0.3067125,-0.18708158,-0.07040971,-0.37557274,-0.09601518,0.0058417358,-0.28696752,0.27634865,-0.2930912,0.10158417
RUNX2 Regulates Bone Development R-HSA-8941326,-0.08939782,-0.33820173,0.18736582,0.21525097,-0.06832913,0.27758634,0.30883408,-0.18707907,-0.07368288,-0.37445304,-0.09801037,0.0013415739,-0.28547746,0.2775202,-0.29060033,0.10313478
Diseases Associated With TLR Signaling Cascade R-HSA-5602358,-0.09261343,-0.33873025,0.19210956,0.21909234,-0.06824097,0.27685788,0.3062364,-0.18686676,-0.06704864,-0.37479603,-0.09544382,0.009214073,-0.288508,0.27527836,-0.29459074,0.10079256
PERK Regulates Gene Expression R-HSA-381042,-0.09148738,-0.33832914,0.19135104,0.21525739,-0.06741519,0.2776049,0.30780524,-0.18864843,-0.07259214,-0.37606972,-0.09650197,0.0054057874,-0.28593707,0.27600586,-0.29317158,0.10126048
RNA Polymerase II Transcription R-HSA-73857,-0.09083183,-0.33541086,0.1891067,0.21441004,-0.06637971,0.27733672,0.30719364,-0.18849163,-0.074435756,-0.37726805,-0.09565502,0.00264851,-0.28615376,0.27744168,-0.29367882,0.10262448
Gene Expression (Transcription) R-HSA-74160,-0.09068872,-0.33541748,0.18904603,0.21439177,-0.06604071,0.2772224,0.30750015,-0.18840882,-0.074375704,-0.3774712,-0.09601582,0.0028027073,-0.28642976,0.2776168,-0.2935523,0.102762155
Programmed Cell Death R-HSA-5357801,-0.093275905,-0.33791113,0.19129854,0.21691531,-0.06733395,0.27824628,0.30598083,-0.18830311,-0.06986825,-0.37622803,-0.0950581,0.0075504854,-0.28796262,0.2756025,-0.2959106,0.101720154
Oncogene Induced Senescence R-HSA-2559585,-0.09207423,-0.33605334,0.19047076,0.21496415,-0.06756556,0.27791667,0.3059348,-0.18933836,-0.073599674,-0.37693858,-0.09424363,0.0038805194,-0.28581074,0.2761953,-0.2950629,0.10177452
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,-0.09331912,-0.33665723,0.19050193,0.21618758,-0.06713034,0.2784303,0.30591536,-0.18884984,-0.07116444,-0.37682602,-0.09422361,0.006248761,-0.287992,0.27614763,-0.2965842,0.1023113
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,-0.0905553,-0.33610365,0.18928759,0.21496832,-0.06604824,0.2768338,0.3080235,-0.18750474,-0.07346439,-0.37673914,-0.09673611,0.0037434772,-0.28659016,0.27762076,-0.2926547,0.10250761
CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834,-0.09335226,-0.3374734,0.191145,0.21641979,-0.068188265,0.27854177,0.3058422,-0.18947108,-0.071052566,-0.37643957,-0.09401328,0.0064025894,-0.2874334,0.27548444,-0.2964891,0.101816945
MAPK1 (ERK2) Activation R-HSA-112411,-0.09183478,-0.34109855,0.18767276,0.2171267,-0.06804414,0.27939376,0.30869454,-0.18708268,-0.06983431,-0.37453383,-0.09925038,0.0060230196,-0.28858426,0.27656257,-0.29307672,0.104239084
Unfolded Protein Response (UPR) R-HSA-381119,-0.09091078,-0.3373137,0.18982086,0.21527152,-0.06763077,0.2773614,0.3078152,-0.18841556,-0.073338844,-0.3761178,-0.09632998,0.0039036125,-0.2859615,0.27671677,-0.29286277,0.10213618
Signaling By TGF-beta Receptor Complex R-HSA-170834,-0.09004706,-0.33511633,0.18862672,0.21427251,-0.0656753,0.27671772,0.3088435,-0.18874931,-0.07479155,-0.378079,-0.096572764,0.002615869,-0.28718814,0.27829918,-0.29319286,0.103342324
Activation Of AP-1 Family Of Transcription Factors R-HSA-450341,-0.093339734,-0.33681113,0.19204271,0.21532172,-0.06691654,0.27847388,0.30575952,-0.19042082,-0.07219712,-0.37806588,-0.094081454,0.0064728595,-0.28723654,0.2754686,-0.29704404,0.101538606
Transcriptional Regulation By RUNX3 R-HSA-8878159,-0.0892804,-0.33406365,0.1876569,0.21312615,-0.06573674,0.2765737,0.30891937,-0.188394,-0.076789156,-0.3776325,-0.09624884,0.000100728124,-0.28579408,0.27893084,-0.2921297,0.10338592
RND2 GTPase Cycle R-HSA-9696270,-0.09106338,-0.33680987,0.18916912,0.21535245,-0.067000076,0.27750444,0.30779546,-0.18813723,-0.07300207,-0.37643036,-0.09632164,0.0038967542,-0.28684613,0.2771717,-0.29342878,0.10273148
Interleukin-6 Signaling R-HSA-1059683,-0.09393789,-0.3373412,0.18885332,0.21633236,-0.06757559,0.2793685,0.30614805,-0.1878218,-0.07102398,-0.37550604,-0.0946204,0.0059831664,-0.28821677,0.27651525,-0.2963645,0.10334501
Heme Signaling R-HSA-9707616,-0.09205038,-0.33859408,0.1912231,0.21720321,-0.06828034,0.27740717,0.3066721,-0.18737063,-0.07002772,-0.37484074,-0.095894925,0.0067446604,-0.28668663,0.27561045,-0.29353225,0.10111208
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,-0.09300752,-0.33765236,0.1920957,0.2171755,-0.06755723,0.27762136,0.30591035,-0.18850294,-0.069672495,-0.37633327,-0.09465841,0.0078049824,-0.2877515,0.27539176,-0.29575834,0.10108489
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,-0.09232083,-0.33701456,0.19009738,0.216293,-0.067148656,0.2779217,0.30723044,-0.18893313,-0.07125028,-0.37692863,-0.095261,0.0058815554,-0.28837833,0.2765912,-0.29558703,0.102670774
Advanced Glycosylation Endproduct Receptor Signaling R-HSA-879415,-0.093066335,-0.3372907,0.19106792,0.21670298,-0.066510245,0.27796596,0.3068352,-0.18842763,-0.069960415,-0.37688017,-0.09518861,0.007580273,-0.28894463,0.2762667,-0.29617363,0.10215115
Trafficking And Processing Of Endosomal TLR R-HSA-1679131,-0.08952987,-0.3338338,0.1884047,0.2128925,-0.06560971,0.27671742,0.30749986,-0.1888888,-0.07711857,-0.37834868,-0.09587475,0.00017901137,-0.28494644,0.2782442,-0.29265815,0.102847
Signaling By NTRK1 (TRKA) R-HSA-187037,-0.09104371,-0.3353756,0.18958554,0.21472818,-0.06680619,0.27721232,0.3069815,-0.18907245,-0.07425365,-0.37755173,-0.09516355,0.0031366162,-0.28624314,0.27712303,-0.2941584,0.102455914
Interleukin-12 Family Signaling R-HSA-447115,-0.09263005,-0.3382991,0.19254252,0.21739237,-0.067168176,0.27743036,0.30557758,-0.18787935,-0.06902951,-0.37621784,-0.09562631,0.008244734,-0.2873937,0.27506965,-0.2950008,0.1006138
Signaling By Activin R-HSA-1502540,-0.09163521,-0.33555794,0.19008729,0.21469039,-0.066130355,0.2773772,0.30688295,-0.18848881,-0.07368814,-0.37737304,-0.09526003,0.004162632,-0.28649867,0.2770631,-0.29438218,0.1021726
YAP1- And WWTR1 (TAZ)-stimulated Gene Expression R-HSA-2032785,-0.08877977,-0.33388805,0.18718486,0.21314281,-0.064909436,0.27621526,0.30958077,-0.18769124,-0.07654053,-0.3777309,-0.09707898,8.559227e-05,-0.2863799,0.27953732,-0.29154217,0.103722654
Transcriptional Regulation By RUNX2 R-HSA-8878166,-0.09094077,-0.334279,0.1887177,0.21382841,-0.066154934,0.27734837,0.30719137,-0.18875226,-0.0753684,-0.37756923,-0.09477285,0.0017628074,-0.28615725,0.2779031,-0.29418284,0.10285796
Regulated Necrosis R-HSA-5218859,-0.0936101,-0.33823627,0.19066806,0.2168808,-0.06665336,0.27867776,0.30700207,-0.18826629,-0.06948403,-0.37648353,-0.095701165,0.008166291,-0.28934863,0.27614176,-0.29639482,0.10262238
Heme Degradation R-HSA-189483,-0.09232148,-0.3385213,0.19064073,0.21611063,-0.06706269,0.27814373,0.30722314,-0.18729793,-0.07079377,-0.37522942,-0.09644676,0.0063123107,-0.2870875,0.27616745,-0.29386166,0.10171367
Arachidonic Acid Metabolism R-HSA-2142753,-0.09170241,-0.3372617,0.19044855,0.21502452,-0.06810364,0.27790087,0.30639508,-0.18793687,-0.07328051,-0.37504765,-0.095087186,0.003625743,-0.28476867,0.27607718,-0.29323354,0.10115446
Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,-0.091293484,-0.3361201,0.18998605,0.21497646,-0.0685523,0.2775814,0.30615604,-0.1891169,-0.07420185,-0.37608773,-0.09424763,0.0025553703,-0.28483632,0.27626443,-0.29386702,0.101623446
Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964,-0.09066419,-0.33700126,0.18929899,0.21773282,-0.06712815,0.27630746,0.30793458,-0.18687978,-0.06976235,-0.37595457,-0.09669991,0.005854588,-0.2887279,0.2772785,-0.29321787,0.102698006
Biosynthesis Of DHA-derived SPMs R-HSA-9018677,-0.09220283,-0.33780152,0.18990062,0.21528122,-0.06781851,0.27850202,0.3064602,-0.18769298,-0.07259739,-0.3750156,-0.09557853,0.0042605624,-0.28561032,0.27615446,-0.2937377,0.10180589
Disease R-HSA-1643685,-0.09214741,-0.33704454,0.19035047,0.21630447,-0.0682523,0.27774253,0.3061806,-0.1881258,-0.071618535,-0.37546736,-0.09459205,0.004912235,-0.28643602,0.27607563,-0.294487,0.101647034
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,-0.090829976,-0.3353949,0.18781424,0.21382521,-0.066754386,0.2779419,0.30684972,-0.18804987,-0.07562682,-0.376629,-0.09580835,0.001191739,-0.28516278,0.27764797,-0.29311517,0.1031808
Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678,-0.09220283,-0.33780152,0.18990062,0.21528122,-0.06781851,0.27850202,0.3064602,-0.18769298,-0.07259739,-0.3750156,-0.09557853,0.0042605624,-0.28561032,0.27615446,-0.2937377,0.10180589
Signaling By NTRKs R-HSA-166520,-0.091023386,-0.3351645,0.18985988,0.21492614,-0.067725286,0.27701855,0.30651408,-0.18922278,-0.07439003,-0.37704352,-0.0942861,0.0027029514,-0.2855454,0.276811,-0.2940797,0.10196631
Signaling By Hippo R-HSA-2028269,-0.08913483,-0.33376908,0.18695086,0.21314414,-0.06551532,0.27656567,0.30926508,-0.1881426,-0.07679842,-0.37763,-0.096386306,-0.00024620444,-0.2862816,0.27939707,-0.2921111,0.10390048
Circadian Clock R-HSA-400253,-0.091148034,-0.34137818,0.19249526,0.2183257,-0.071890086,0.27628252,0.30905133,-0.18731155,-0.069922596,-0.37180525,-0.09649306,0.0074555725,-0.28476232,0.27472422,-0.29013947,0.099688604
Synthesis Of Leukotrienes (LT) And Eoxins (EX) R-HSA-2142691,-0.090599984,-0.33368546,0.18966126,0.2131316,-0.065625206,0.27684936,0.30602542,-0.18763399,-0.0760178,-0.37699586,-0.09453928,0.0010754913,-0.2841883,0.27760702,-0.29302207,0.101403534
ERK/MAPK Targets R-HSA-198753,-0.09347257,-0.33667308,0.19212538,0.21524502,-0.066429384,0.27847144,0.30588597,-0.19032528,-0.0720546,-0.37830004,-0.094167,0.0068056285,-0.28760627,0.27561504,-0.29725802,0.10160275
Signaling By NODAL R-HSA-1181150,-0.09163521,-0.33555794,0.19008729,0.21469039,-0.066130355,0.2773772,0.30688295,-0.18848881,-0.07368814,-0.37737304,-0.09526003,0.004162632,-0.28649867,0.2770631,-0.29438218,0.1021726
RAF-independent MAPK1/3 Activation R-HSA-112409,-0.09183478,-0.34109855,0.18767276,0.2171267,-0.06804414,0.27939376,0.30869454,-0.18708268,-0.06983431,-0.37453383,-0.09925038,0.0060230196,-0.28858426,0.27656257,-0.29307672,0.104239084
Neddylation R-HSA-8951664,-0.091624536,-0.33882964,0.19137332,0.21669017,-0.068586126,0.27705136,0.30723655,-0.18703276,-0.071110286,-0.37423617,-0.09630831,0.006269783,-0.28544652,0.2756585,-0.2921009,0.100703195
Infectious Disease R-HSA-5663205,-0.09234196,-0.33708623,0.18963408,0.21583726,-0.068112984,0.27830085,0.3063596,-0.18839079,-0.072285585,-0.37569058,-0.09479848,0.0044361763,-0.28654212,0.2763002,-0.2947599,0.102305114
Regulation Of IFNA/IFNB Signaling R-HSA-912694,-0.09017135,-0.33542764,0.18557829,0.21325566,-0.06701394,0.27835602,0.30806082,-0.18741985,-0.07676469,-0.37573183,-0.09656032,-0.0008824393,-0.2851316,0.27869862,-0.29202214,0.104453735
Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,-0.09017135,-0.33542764,0.18557829,0.21325566,-0.06701394,0.27835602,0.30806082,-0.18741985,-0.07676469,-0.37573183,-0.09656032,-0.0008824393,-0.2851316,0.27869862,-0.29202214,0.104453735
Interleukin-7 Signaling R-HSA-1266695,-0.09011986,-0.33517832,0.18719742,0.21351784,-0.06600462,0.27751064,0.30785212,-0.18708716,-0.07585881,-0.37629986,-0.096678555,0.0006415099,-0.2853253,0.27844355,-0.29196528,0.10340871
Transport Of Small Molecules R-HSA-382551,-0.09106998,-0.33724368,0.1897457,0.21532282,-0.06783698,0.2774742,0.30734277,-0.18777396,-0.0731239,-0.37533838,-0.095938206,0.0035999455,-0.2855475,0.27665,-0.29270244,0.101829186
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,-0.09034549,-0.3359681,0.1886977,0.21593626,-0.06690753,0.27660415,0.30859917,-0.1880061,-0.07255987,-0.37668008,-0.09620906,0.0036963709,-0.28786895,0.27788126,-0.29324085,0.10311146
Neutrophil Degranulation R-HSA-6798695,-0.09156787,-0.33657348,0.19023173,0.21591367,-0.06663146,0.2772146,0.30719456,-0.18814729,-0.07189457,-0.3768341,-0.095788196,0.0053175986,-0.2874007,0.27681,-0.29425272,0.102180846
G0 And Early G1 R-HSA-1538133,-0.09125842,-0.33527267,0.19061476,0.21471706,-0.06821093,0.27731642,0.30575848,-0.1897433,-0.07446058,-0.37687498,-0.093481846,0.0023896173,-0.2848638,0.27620503,-0.29455477,0.1012453
Metabolism Of Porphyrins R-HSA-189445,-0.09232148,-0.3385213,0.19064073,0.21611063,-0.06706269,0.27814373,0.30722314,-0.18729793,-0.07079377,-0.37522942,-0.09644676,0.0063123107,-0.2870875,0.27616745,-0.29386166,0.10171367
EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665,-0.08877977,-0.33388805,0.18718486,0.21314281,-0.064909436,0.27621526,0.30958077,-0.18769124,-0.07654053,-0.3777309,-0.09707898,8.559227e-05,-0.2863799,0.27953732,-0.29154217,0.103722654
ER-Phagosome Pathway R-HSA-1236974,-0.092449084,-0.3383426,0.19218013,0.21878842,-0.06774854,0.2766733,0.30664724,-0.18719432,-0.06741205,-0.3754077,-0.09551539,0.009170026,-0.28882298,0.27555245,-0.294736,0.10092718
Signaling By CSF3 (G-CSF) R-HSA-9674555,-0.08913331,-0.33873394,0.1840096,0.2148945,-0.070209,0.27875623,0.30924222,-0.186048,-0.07520233,-0.37206733,-0.09822846,-0.0018161386,-0.28434026,0.27824885,-0.28919742,0.10471237
MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,-0.093339734,-0.33681113,0.19204271,0.21532172,-0.06691654,0.27847388,0.30575952,-0.19042082,-0.07219712,-0.37806588,-0.094081454,0.0064728595,-0.28723654,0.2754686,-0.29704404,0.101538606
Fatty Acid Metabolism R-HSA-8978868,-0.09171793,-0.33786184,0.19040707,0.21494429,-0.0691386,0.27821708,0.3063193,-0.18852463,-0.07384886,-0.3747191,-0.094983794,0.003180027,-0.28400713,0.27565476,-0.29303142,0.101120174
RAC3 GTPase Cycle R-HSA-9013423,-0.09122279,-0.33692086,0.18945694,0.21507305,-0.06715921,0.27772248,0.3076401,-0.18863107,-0.073391534,-0.37661526,-0.096122116,0.0038125925,-0.2865287,0.27692527,-0.29367498,0.1025875
