,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
STEAP3,0.31432742,-0.19746356,-0.21643755,0.09524353,-0.24512848,0.074574456,-0.104033194,0.11422143,-0.014462486,-0.24145252,-0.4180324,0.06966169,0.35324955,-0.26845542,0.0052974112,0.03038097
TBX2,0.32367995,-0.21242775,-0.20999391,0.08344415,-0.24379909,0.08019522,-0.10457497,0.105365045,-0.0071107596,-0.23760737,-0.41866073,0.07088329,0.35592002,-0.26457343,0.01281362,0.029822214
TERF1,0.31339753,-0.19756448,-0.21489502,0.09793219,-0.24499074,0.074347064,-0.10193746,0.11281852,-0.01146289,-0.24078037,-0.4160945,0.068334356,0.35335982,-0.26890868,0.0060384087,0.030375054
TERF2,0.3153927,-0.19869655,-0.21547018,0.09370814,-0.24540052,0.07431072,-0.10322325,0.11450667,-0.013120331,-0.24178182,-0.4180396,0.07040352,0.35380793,-0.2679636,0.0061925463,0.030433817
TERT,0.3143464,-0.19888806,-0.21537893,0.09521636,-0.24433568,0.07538465,-0.10284853,0.11419525,-0.012555331,-0.24166802,-0.41838425,0.06967698,0.35299647,-0.26989716,0.00440849,0.029660983
TFAM,0.3142478,-0.19764626,-0.21737508,0.09622005,-0.24573177,0.07343869,-0.10349725,0.11430306,-0.0143389255,-0.24199441,-0.41717064,0.069949836,0.35636088,-0.26888168,0.0049147867,0.031145414
TFRC,0.32401878,-0.20312643,-0.21459916,0.07211642,-0.24538344,0.07842049,-0.11406322,0.113907255,-0.023492128,-0.23821434,-0.4285361,0.077210486,0.34615493,-0.25668314,0.012821574,0.03299339
TGFB1,0.3128739,-0.19778599,-0.21614751,0.09668954,-0.24497709,0.07408744,-0.10140057,0.11498933,-0.012537792,-0.24253699,-0.41690117,0.07073231,0.35617828,-0.27032885,0.004061576,0.031102566
TIMP1,0.31786242,-0.20059046,-0.21953958,0.09701344,-0.24704596,0.073239654,-0.10628087,0.111167185,-0.014813662,-0.24159047,-0.41545454,0.066872224,0.3595764,-0.26839334,0.006322883,0.029237581
TIMP2,0.3153074,-0.19870067,-0.2166485,0.09579751,-0.24527693,0.074398234,-0.10353802,0.114159025,-0.013088845,-0.24213882,-0.41723645,0.06906031,0.35476398,-0.2694349,0.0050818957,0.029471485
TLR4,0.33080775,-0.20690006,-0.21121806,0.057839364,-0.24330157,0.08240768,-0.12034192,0.11467623,-0.026733115,-0.23558696,-0.43825608,0.0797527,0.3343609,-0.25129947,0.015396584,0.031575963
TNF,0.31358427,-0.2000759,-0.21503502,0.09370722,-0.24444535,0.076431096,-0.10236919,0.11366192,-0.013158582,-0.24185264,-0.41819936,0.071293384,0.35451427,-0.26979247,0.0047087744,0.030258937
TNFAIP1,0.33858588,-0.21195522,-0.20737363,0.05679187,-0.24063385,0.08228715,-0.118074715,0.1118026,-0.014577165,-0.23364201,-0.4350281,0.07701692,0.3355986,-0.25075006,0.020124912,0.031674072
TNFAIP3,0.3413508,-0.21342155,-0.20684832,0.051199198,-0.23911718,0.08377108,-0.120830014,0.11059458,-0.015590154,-0.23144849,-0.437645,0.07891223,0.3342865,-0.2478792,0.021997109,0.034033358
TNFRSF1A,0.31454843,-0.19527134,-0.21899262,0.09899959,-0.24665675,0.07105303,-0.104300186,0.11428242,-0.014867142,-0.24164358,-0.41580027,0.068304345,0.35736006,-0.26791108,0.005540628,0.03195467
TOP2A,0.32462856,-0.21383166,-0.21027234,0.08000332,-0.24451604,0.08083305,-0.10639567,0.105896905,-0.010034427,-0.23797563,-0.4213375,0.071962416,0.3547349,-0.26373455,0.012450099,0.028872238
TP53,0.3167501,-0.20440674,-0.21371165,0.08419116,-0.24543512,0.07781258,-0.104489885,0.11424465,-0.01620692,-0.24209847,-0.4227394,0.07533325,0.35369542,-0.26665914,0.0063630715,0.03030259
TRIB3,0.31516695,-0.19840503,-0.21607083,0.09391217,-0.24464998,0.07559034,-0.10487506,0.113510676,-0.014562868,-0.24088666,-0.41870278,0.06956358,0.35219508,-0.26808578,0.005700495,0.03002937
TSC1,0.31433788,-0.19777146,-0.2169913,0.096988186,-0.24595544,0.07299499,-0.10311821,0.114301376,-0.013677925,-0.24200706,-0.4172721,0.0692085,0.35579515,-0.2691272,0.0047216453,0.03053693
TSC2,0.31238216,-0.1951819,-0.21649674,0.0962978,-0.2459962,0.07265061,-0.102673784,0.11571007,-0.015108056,-0.24190044,-0.4178217,0.07087742,0.3540892,-0.26788893,0.005084887,0.03211239
TXNIP,0.33727196,-0.20782977,-0.20850176,0.056600392,-0.2398895,0.08123393,-0.11871087,0.11349348,-0.016316302,-0.23308153,-0.43514225,0.07881078,0.33529794,-0.24921632,0.020434354,0.03508336
VCAM1,0.3192842,-0.20278007,-0.21512628,0.08979523,-0.24301565,0.07572934,-0.10519862,0.11260191,-0.011502519,-0.23978508,-0.42110473,0.07100032,0.35457373,-0.2679205,0.005709242,0.031824507
VDAC2,0.3163394,-0.20119639,-0.21639262,0.08943215,-0.24595094,0.07682064,-0.10691134,0.11198888,-0.017879345,-0.24065904,-0.41982806,0.07137048,0.35375,-0.265909,0.0072997883,0.030188737
VDAC3,0.31486663,-0.19878033,-0.21706396,0.094434425,-0.24542245,0.074837044,-0.104531124,0.11375929,-0.0151481405,-0.24170545,-0.41816273,0.07006833,0.35498905,-0.26862204,0.005099315,0.03032284
VEGFA,0.3139969,-0.19573247,-0.2167459,0.097901344,-0.24506554,0.07331969,-0.1042668,0.113574974,-0.014022388,-0.24037774,-0.41750604,0.06796251,0.35255116,-0.2680741,0.005392976,0.031031674
WNT5A,0.33991957,-0.21067002,-0.20801744,0.05112277,-0.24051052,0.08297545,-0.12242191,0.112275235,-0.019879222,-0.232021,-0.43902957,0.079016134,0.33168823,-0.24674368,0.02150559,0.03337539
WRN,0.31825125,-0.20242882,-0.21486065,0.091365695,-0.24308741,0.07613598,-0.105232745,0.1115557,-0.0117640495,-0.23919493,-0.4207642,0.06982665,0.35342658,-0.26810265,0.0056130886,0.03119859
WWTR1,0.33551556,-0.2084099,-0.2116116,0.068953365,-0.24104238,0.07869209,-0.116084516,0.109996654,-0.01234784,-0.23385242,-0.4285667,0.07275684,0.3437789,-0.25459677,0.017632712,0.033305123
XRCC1,0.31519568,-0.19778265,-0.21686989,0.095675394,-0.24622476,0.07299581,-0.102700114,0.115133114,-0.013005614,-0.24285088,-0.4161045,0.07005851,0.3565518,-0.26852614,0.0061040744,0.030537048
XRCC5,0.3119273,-0.19717586,-0.21533063,0.09789556,-0.24496669,0.07429108,-0.102028355,0.114005394,-0.013333179,-0.2412602,-0.41826573,0.06913273,0.3526855,-0.27000982,0.0036105886,0.030264435
XRCC6,0.31415117,-0.19688952,-0.21684164,0.09713763,-0.24569464,0.07338807,-0.1035697,0.11420176,-0.01395829,-0.24161477,-0.4171618,0.06876522,0.35418308,-0.26869008,0.0051858313,0.030348325
YAP1,0.33498424,-0.20753083,-0.20575133,0.06794985,-0.23797625,0.08082232,-0.11152862,0.11228023,-0.004952766,-0.23384476,-0.4284407,0.07314889,0.33606553,-0.25563577,0.018817902,0.03199301
ZEB1,0.33495784,-0.20822668,-0.2074547,0.04102491,-0.24313879,0.08529149,-0.12535529,0.117465146,-0.032922953,-0.23399171,-0.44738743,0.08632642,0.32378346,-0.24309021,0.019974813,0.032814234
